start	end	text
19.053	23.396	弟兄姊妹平安，我們按照每日嚴經事宜的進度,繼續來思想。
23.396	25.457	創世紀第43章。
25.457	28.579	創世紀總共50章,我們已經快要完成了。
28.579	32.081	我們繼續一起來加油。
32.081	34.923	43章第一節,那地的饑荒盛大。
34.923	44.229	因為之前約瑟解法老異夢的時候,就講到一開始會有七個豐年,接下來有七個荒年。
45.060	58.005	而後來的七個荒年,會大到一個地步,把之前七個豐年一切所得的都消耗殆盡,然後全地有大饑荒,果然應驗。
58.005	68.429	所以他們從埃及帶回來的糧食吃完了,他們的父親雅各就對他們說,你們再去給我買一些糧食來。
69.889	80.602	上次看起來約瑟讓他的兄弟們帶回來糧食也不少,但是真的是急慌很大,那些糧食撐了一段時間也都吃光了。
80.602	85.367	雅各就希望兒子們再去埃及弄點糧食來。
85.367	100.691	猶大對他說, 那人尊尊的告誡我們說,你們的兄弟若不與你們同來,如果不跟我們一起去埃及,你們就不得見我的面。
100.691	107.439	我們看見第二次下埃及的任務的領袖,已經從劉便變成尤大了。
107.439	108.260	尤大是老四。
109.667	125.023	第四節爸爸你若打發我們的兄弟就是這個卞雅敏與我們同去我們就下去給你買糧食你若不打發小弟弟跟我們一起去我們就不下去為什麼呢?
125.023	134.606	因為那人就是約瑟 他早就對我們說過,你們的兄弟若不與你們同來,你們就不得見我的面。
134.606	149.692	那你不讓小弟弟跟我們去,我們去了,不僅見不到約瑟的面,買不到糧食,搞不好我們去了,又全部都被約瑟當作奸細,關在監獄,那我們就全部人都死光了。
151.118	158.700	第六節以色列說,你們為什麼這樣害我,告訴那人你們還有兄弟呢?
158.700	168.123	以色列,就是雅各,爸爸就抱怨,你們當初那麼笨,為什麼要告訴他實話呢?
168.123	171.784	說你們還有一個弟弟,你這樣不是害我嗎?
171.784	179.769	他們就回答說,那人詳細問到我們和我們的親屬, 說,你們的父親還在嗎?
179.769	181.551	你們還有兄弟嗎?
181.551	190.744	我們就按著他所問的告訴他,焉能知道他要說,必須把你們的兄弟帶下來呢?
190.744	240.914	他們就回答爸爸說, 我們哪知道那個人問得這麼詳細啊他什麼細節都問了問了我們的父親啊問了我們的親屬啊還問了我們所有的家庭結構啊問得一清二楚我們根本沒有機會就是故意隱瞞什麼甚至我們也不知道他最後竟然會要求我們要把沒有在埃及現場的卑雅敏帶過去我們也不是故意的啊爸爸 猶大又對他的父親以色列說,你打發童子,我們已經講過很多次,在舊約裡面用童子這個字,指的就是未婚的男子,可能是小孩子,可能是青少年,甚至是未結婚的壯年男子。
240.914	259.094	如果按照推算來講,約瑟這個時候將近39歲了, 他的弟弟也可能大概30歲左右,所以所謂的童子,指的就是還沒有結婚的年輕人。
259.094	262.339	所以他說,爸爸,你打發童子與我們同去。
263.268	271.356	我們就起身下去,好叫我們和你,並我們的婦人孩子都得存活,不至於死。
271.356	281.525	猶大對他的父親說,爸爸我們一定要帶卑雅敏去,不然我們整個家族上上下下所有的人都會死。
282.790	287.311	我為祂作寶,你可以從我手中追討。
287.311	294.313	我若不帶他回來交在你的面前,我情願永遠擔罪。
294.313	302.176	猶大這個時候他要肩負起,拯救他全家族性命, 的一個責任。
302.176	305.258	爸爸已經不信任大哥流變了。
305.258	309.821	那二哥、三哥因為事件成殺人事件。
309.821	312.082	爸爸也不信任他們。
312.082	316.725	所以現在看起來爸爸唯一還能夠相信就是這個尤大。
316.725	334.214	那我們之前在38章看見尤大 在38章,因為這個兒父他馬的事件,好像猶大生命有一些轉變,他承認自己不是一個異人,他承認自己是罪人,所以他生命有修正。
334.214	348.112	那現在我們看見他又願意擔當起這個整個家族的存亡,甚至說我要做寶,我願意做忠寶, 我願意擔當。
348.112	348.873	罪。
348.873	350.393	如果就是說。
350.393	351.914	真的他要對這個。
351.914	353.075	卑安民不利。
353.075	355.336	我寧可。
355.336	357.338	為卑安民死都沒有關係。
357.338	358.918	我如果沒有達成任務。
358.918	360.439	把卑安民帶回來。
360.439	362.441	沒有辦法達成任務。
362.441	364.502	讓整個家族都活下去。
364.502	367.143	我情願在你面前永遠擔罪。
367.143	367.504	被你咒詛。
367.504	370.926	這都讓我們想起誰。
370.926	372.526	耶穌基督所做的工作。
372.526	373.547	因為後來。
373.547	374.808	猶大就得著這個。
375.128	377.509	這個君王的位分。
377.509	381.592	雅各他的這12個兒子裡面,雅各要解決兩個問題。
