start	end	text
19.155	23.199	弟兄姊妹平安，我們繼續按照每日言經事義的進度。
23.199	27.323	繼續來思想,創世紀第二十七章的十八節到最後。
27.323	34.449	十八節,雅各到他父親那裡說,我父親,他說,我在這裡,我兒,你是誰?
34.449	42.436	因為這個爸爸以撒他的勢力基本上已經不行了,看不清楚了。
43.097	50.124	然後十九節,雅各這個小兒子對他父親說,我是你的長子以掃。
50.124	53.788	騙他,我已經照你所吩咐我的行了。
53.788	60.435	就是請起來坐著,吃我的野味,給我祝福。
60.435	65.480	雅各聽從媽媽利百家的話,他們聯手要來騙爸爸以撒。
65.998	73.322	然後讓爸爸來為小兒子祝福,把長子的繼承權給這個小兒子。
73.322	86.129	而這時候老大正在田間,在打獵,因為爸爸跟他說,你去打獵回來,讓我吃美味的,吃完我就要把我的心願,我要在我死之前,我要把我的心願完成。
86.129	97.783	就是我要違背耶和華的旨意,我一定要心剛硬到底,我要把長子的繼承權, 賜福在你身上。
97.783	106.524	這時候我們繼續往下看,二十節以撒對他兒子說,我兒,你如何找得這麼快呢?
106.524	115.546	以撒他就起疑了,不是剛出去沒多久,怎麼那麼快就打到獵物還煮好了。
115.546	149.760	看來這個家裡面,常常是疊對疊, 讓我們想起有一部電影叫做史密斯夫婦或是史密斯對史密斯家裡面夫妻兩個諜對諜兄弟之間也是諜對諜彼此不信任因為大家對於長子繼承權一直紛爭不斷這時候父親警戒心就來說怎麼可能那麼快就回來了 然後小兒子就騙他說,因為耶和華你的神,使我遇見好機會得找的。
149.760	154.064	這個話他也敢講,他把神都搬出來了。
154.064	163.493	21節,以撒對雅各說,我兒,你進前來,我摸摸你,知道你真是我的兒子以掃不是。
163.493	169.428	他再一次的起疑, 他不太相信說,哪有打獵那麼快的。
169.428	176.731	而他心中也一直在提防,他的妻子利百加跟他的小兒子雅各,會來騙取這個長子的祝福。
176.731	186.715	他說,所以你過來,我摸摸看,因為姨嫂大兒子毛很多,而小兒子雅各身上毛很少。
186.715	188.096	來,我摸摸看就知道你是誰。
189.036	201.322	然後呢,雅各就哀敬他父親以撒,以撒摸著他說,聲音是雅各的聲音,手卻是以掃的手。
201.322	209.867	以撒就分辨不出來,因為雅各他現在手上有毛,像他哥哥的手一樣。
211.203	247.324	這個媽媽很厲害,她想說先生現在失去了這個視覺,但先生的手有觸覺,先生的鼻子有味覺,有嗅覺,嘴巴有味覺,所以太太早就預備好了,讓這個小兒子穿上哥哥的衣服,然後在小兒子的這個皮膚上面,光滑的皮膚上,又把那個羊膏的毛包上去, 所以爸爸就摸了之後,真的有毛,可是聲音是弟弟的,可是摸起來像哥哥的,這真的很奇怪。
247.324	255.109	所以呢,就想說,手是有毛的,那應該就是姨嫂吧,那就給他祝福。
255.109	260.333	但是要給他祝福的時候,又很懷疑說,你真的是我的兒子姨嫂嗎?
261.152	262.995	他說我是。
262.995	270.386	那以薩說,好,那你遞給我,我好吃我兒子的這個怎麼樣?
270.386	270.627	野味。
271.527	274.589	然後呢,這個給你祝福。
274.589	281.995	雅各就給他吃,然後他便吃了,又拿酒給他,他也喝了。
281.995	284.197	好,父親吃喝,暢快。
284.197	292.083	然後呢,他父親以撒就對他說,我兒,你上前來與我親嘴。
292.944	353.668	爸爸已經吃好了喝好了可是心中仍然不放心覺得今天真的特別怪所以故意叫他的兒子過來來兒子我要為你祝福來跟爸爸親嘴然後呢兒子他就上前與父親親嘴原來父親是有用意的他父親一聞他衣服上的香氣就給他祝福 爸爸就一直提防再提防他最後一個鑑定他是大兒子還是小兒子就是靠他的嗅覺媽媽早就想好了所以讓小兒子穿上哥哥的衣服所以爸爸一聞是哥哥的味道他就放心了就為他祝福我兒的香氣如同耶和華賜福之田地的香氣一樣 他就開始為他祝福,你身上的香味,就很像耶和華賜福給這個田地的香氣一樣。
353.668	364.936	所以你必領受地土,我們要得地為業的,所以你要承受耶和華的應許之地的地土,充滿了芳香的香味。
365.657	372.319	願神賜你天上的甘露﹐地上的肥土﹐並許多五穀新酒。
372.319	376.341	所以神要大大使你昌盛豐收。
376.341	379.242	像你的祖父亞伯拉罕一樣。
379.242	381.923	像你的爸爸以撒一樣。
381.923	385.564	都非常的富足豐盛。
385.564	389.186	二九節願多民侍奉你﹐多國跪拜你。
390.486	394.509	願祢做祢弟兄的主,祢母親的兒子向祢跪拜。
394.509	418.939	願列邦萬國都尊祢為大,侍奉祢跪拜祢,因為我們是成為大國,成為祝福萬國的大國,所以祢是很尊貴的, 然後重點來了,願你做你弟兄的主,就是你哥哥要服侍你,你要做他的主人。
418.939	430.589	所以代表說,以撒在這個時候,心裡面對神還是剛硬的,他就是一定要改, 上帝的啟示,一定要更改上帝的命令。
430.589	432.410	他認為他得逞了。
432.410	436.411	所以說我祝福你,成為你兄弟的主人。
436.411	438.972	凡做主你的,願他受做主。
438.972	441.153	為你祝福的,願他蒙福。
441.153	446.136	讓我們想起《創世紀》十二章,亞伯拉罕的這個福氣。
446.136	458.163	在這邊就從亞伯拉罕傳給以撒,而以撒也把亞伯拉罕的大國的祝福,要傳承給他的兒子, 但是他被騙了。
