start	end	text
38.609	868.429	繁體中文， 繁體中文， 繁體中文， 中文字幕提供 中文字幕提供 繁體中文， 繁體中文， 繁體中文，臺灣國語。
923.404	927.746	親愛的丹江家人們,平安。
927.746	934.468	今天是主復活的日子,也是我們最喜樂、最感恩的時刻。
934.468	938.450	我們一起從祢的座位上站立起來。
938.450	946.453	我們先來預備我們的心,要來朝見我們的神。
946.453	947.933	你渴慕要遇見祂嗎?
947.933	951.435	渴慕要更多的來親近祂嗎?
952.807	957.030	我們這時候先為自己的心來禱告。
957.030	963.315	我們告訴神,神啊,我何等的渴慕祢。
963.315	966.478	我何等的渴慕祢。
966.478	974.064	我要來親近祢,因為我是祢重價所買俗回來的。
974.064	978.207	我是祢所保愛的。
978.207	1001.334	我渴慕將我的生命獻給祢, 在這個時候我預備我的心,要來親近祢,敬拜祢,因為祢配得,祢配得我們所向祢獻上的敬拜跟讚美。
1001.334	1096.515	Hallelujah,Hallelujah, 我敬拜祢,我歡迎祢,我們歡迎祢,我們的主耶穌, 繁體中文，臺灣國語。
1109.480	1112.641	繁體中文，臺灣國語。
1112.641	1141.181	繁體中文，臺灣國語 是我的公義。
1141.181	1146.944	我敬拜祢,全能成神。
1146.944	1149.626	有誰能像祢?
1149.626	1151.227	我敬拜祢,全能成神。
1166.408	1170.629	有誰能像你。
1170.629	1179.732	我敬拜你和平君王。
1179.732	1186.275	我心和燈刻目裡。
1186.275	1189.336	我讚美你。
1189.336	1193.317	你是我的光。
1198.114	1204.298	我敬拜祢,只能真身,有誰能像祢?
1204.298	1208.481	我敬拜祢,只能真身,有誰能像祢?
1221.664	1224.047	有誰能像祢。
1224.047	1230.513	我心和藍和慕你。
1230.513	1232.816	我讚美你。
1250.640	1256.145	我期待你成了真神。
1258.422	1336.185	有誰能像你﹐送在主生命﹐卻能像你﹐喜在今再擁在你風聲﹐送在主生命﹐卻能像你﹐ 祈禱 祈禱 祈禱 我們一起用掌聲,用我們的讚美,來讚美我們的神。
1336.185	1347.489	祂配的,祂是全能的神,祂是永在的父,祂是得善的君王,我們讚美祢,Hallelujah!
1355.831	1396.903	Hallelujah是的我們感謝我們的父神是如此的愛我們你願意將你的最寶貴的獨生愛子賜給我們這救恩是如此的寶貴使我們這些相信的人因信而成義使我們不致滅亡反得永生 感謝天父,感謝耶穌,當我們還在做罪人的時候,就已經先愛了我們,承擔我們一切的過犯。
1396.903	1403.848	主啊,祢如此犧牲的愛,使我們得著新的生命。
1403.848	1409.233	我們要向祢來感謝,謝謝祢如此的愛我們。
1415.247	1424.949	你是如此愛我。
1424.949	1429.770	愛不為我將你身體打破。
1429.770	1435.731	你是如此愛我。
1435.731	1441.132	我無地承擔我所有的錯。
1445.094	1455.377	你是如此愛我,天涯到地盡,我無處可躲。
1455.377	1467.781	你是如此愛我,愛到天虛我一切。
1476.613	1516.351	因為你卻愛我﹔你還想此生再說﹔ 你是如此愛我。
1516.351	1520.212	愛到為我向你身體道。
1520.212	1524.614	你是如此愛我。
1532.875	1536.719	默默地承擔我所有的錯。
1536.719	1539.382	你是如此愛我。
1539.382	1544.587	天涯道地盡,我無處可躲。
1558.916	1562.417	到底是我一切的軟弱。
1562.417	1568.100	我愛祢,我愛祢,因為祢先愛我。
1568.100	1580.225	祢的愛向此生來送,我別無所求。
1589.650	1597.754	因為擁有祢的愛﹐這一生我已足夠。
1597.754	1599.835	這是我們的大禱。
1599.835	1611.020	我愛祢因為祢先愛我﹐祢的愛將此生還送。
1614.599	1621.425	誰能使我們與基督的愛擱淺呢?
1621.425	1623.407	是患難嗎?
1623.407	1626.050	是困苦嗎?
1641.015	1643.597	是迫害嗎?
1643.597	1646.380	是自身露體嗎?
1646.380	1648.662	是危險嗎?
1648.662	1651.984	是刀劍嗎?
1651.984	1659.271	但那靠著愛我們的那一位神,我們在一切的事上,我們必要得勝有榮。
1660.623	1695.955	因為無論是生是死是天使是掌權的是現在的事是將來的事是有能力的或是有任何別的受造之物都不能叫我們與神的愛隔絕這愛是我們在我們主耶穌基督裡的 再次更深的來對祂說。
1733.985	1736.846	因為擁有祢的愛。
1754.804	1762.190	這一生我已足夠。
1762.190	1791.058	這是天賦那極深極廣的愛是我們無法所測度的這愛深放在我們的裡面無論我們現在所處的情況是如何 但是這個愛是帶領我們能夠走出一切的困難。
1791.058	1794.221	我們相信這個愛是完全的。
1794.221	1799.126	我們相信這個愛是永不改變的。
1799.126	1802.570	求聖靈幫助我們。
1802.570	1806.814	讓我們不是用我們自己的理性來看待神的愛。
1808.831	1816.455	讓我們在聖靈的裡面,我們相信神的愛是永恆的。
1816.455	1825.059	謝謝耶穌,聽我們在祢面前同心敬拜所獻上的禱告讚美。
1825.059	1831.002	願祢所願,奉主的名禱告祈求。
1831.002	1832.863	阿們。
1832.863	1833.183	請坐。
1844.770	1852.118	弟兄姊妹平安，感謝主可以開始練習說話了。
1852.118	1858.445	在介紹我們講完之前,我們再次一起來禱告。
1858.445	1859.486	事情繼續留著好不好?
1860.367	1892.143	我想這段時間自己因為在病痛當中所以特別能夠感受到我們自己或是我們的家人有在病痛的或是身心靈面臨極大的煎熬或是難受的或是有住院的我們是不是我們一起起立好不好 就你所知﹐你自己﹐或是你所愛的人﹐你所知道的人﹐這段時間在身心靈極大的困難﹐艱苦﹐病痛﹐壓力之下。
1892.143	1906.750	好不好,我們同聲開口禱告,我們懇求主釋放他們得著完全的自由,釋放他們得著完全的意志,釋放他們得著在耶穌基督裡面真正的平安跟喜樂。
1906.750	1911.852	我們同聲,我們舉起我們禱告的手, 我們同聲開口,為祂們大大來禱告,為祂們來呼求。
1911.852	1914.793	Hallelujah, 讚美耶穌。
1914.793	1917.234	主啊,祢是一致的主。
1917.234	1923.896	祢在十字架上,為我們所受的一切的痛苦,為我們所擔當的一切的患難。
1923.896	1926.897	主,祢為我們所承擔的一切的咒詛。
1926.897	1928.958	主,我們在祢面前。
1928.958	1932.760	主啊,抬頭仰望祢的十字架。
1932.760	1935.421	主,因著祢的鞭傷,我們得一致。
1936.527	1940.370	主因著祢替我們承擔一切的軟弱跟悔恨。
1940.370	1948.695	主我們的生命﹐我們的身心靈﹐可以從頭開始﹐重新站起來。
1948.695	1962.124	奉耶穌基督的名祝福每一位弟兄姊妹﹐還有我們所愛的﹐我們正在代求的這些家人﹐同事﹐朋友﹐同學﹐主啊,有在各樣的患難裡面煎熬的。
1962.124	1975.933	主啊,特別是身體的病痛跟軟弱﹐ 心裡的痛苦、憂傷與壓力,以及在生活中許多嚴酷的這一些挑戰跟困境的。
1975.933	1979.516	主啊,壓著他們喘不過氣來,我們奉主耶穌基督的名。
1979.516	1986.361	主啊,宣告耶穌基督十字架的釋放與自由,臨到他們生命裡面。
1986.361	1993.025	使他們不再受壓制,不再被捆鎖,而得到完全的意志,得到完全的自由。
1993.025	2001.689	祢的福音帶來大能, 解救一切的人﹐解救一切相信的人﹐不致滅亡﹐反得永生。
2001.689	2006.710	謝謝主﹐讚美祢﹐聽我們同心合一禱告﹐奉耶穌基督的聖名祈求。
2006.710	2006.910	阿們。
2006.910	2009.170	我們再次拍掌﹐讓我感謝歸給我們的神。
2009.170	2009.370	阿們。
2009.370	2009.470	請坐。
2009.470	2010.691	好,牧師現在大概能夠講話﹐時間就是這麼長。
2010.691	2015.191	所以每日聯京事業﹐我們開始在讀什麼呢?
2022.534	2032.642	生命記,所以都是用剪接的,大概沒想四分鐘左右就休息,然後再剪進來,過程比較辛苦。
2032.642	2037.286	目前還沒辦法講到,因為講到大概要四十分鐘,沒有辦法。
2037.286	2049.236	所以我們在十月跟十一月份,就會有一些其他教會的牧師,一起配搭進來,跟我們一起用神的話語來勉勵大家。
2049.236	2063.442	當然第一棒當然是我們自己人, 我們今天特別熱烈歡迎崧牧師再次回到我們當中。
2063.442	2072.026	這個邀請崧牧師來講到,都是極大信心的考驗,因為你不太知道他到底會不會出現,都是平生靈感動。
2072.026	2078.968	不用擔心,好,交給你了。
2078.968	2080.169	感謝主,弟兄姊妹早安。
2081.186	2085.009	感謝耶穌很開心可以跟大家一起敬拜神。
2085.009	2086.510	我們一起來禱告好不好。
2086.510	2095.996	我們先來為現在呢,我知道說還有人在這個有人落水的這個事件上面呢,還有人正在被搜救。
2095.996	2098.157	我們一起為這件事情來禱告。
2098.157	2099.198	我們一起低頭。
2099.198	2107.964	主啊,我們感謝祢為著在落水的這六位失聯的,無論是孩子或者是大人,主願祢拯救他們。
2107.964	2113.667	主啊,我們知道,主我們不能做什麼,但是我們可以透過禱告, 祖,願祢施行拯救,救贖。
2113.667	2116.167	我們期待看到奇蹟。
2116.167	2120.748	祖,我們也願祖,我們的禱告在祢面前蒙祢悅納。
2120.748	2126.770	祖,謝謝祢,願祢此刻聽我們的禱告,護衛那些正在受苦的人。
2126.770	2133.771	祖,我們也為著這城中城,這個極大的一個傷亡的這個事件,也先讓祢仰望。
2133.771	2142.314	祖,當我們在這邊享受美好的環境、敬拜,在這裡渴慕祢的時候,祖,我們也, 我們也來思想祢的心。
2142.314	2144.914	我們相信主祢比我們更加的沉痛。
2144.914	2149.596	我們相信主祢不願意這個事情發生在每一個人的身上。
2149.596	2153.037	就願祢安慰這些亡者的家屬。
2153.037	2155.358	也求主祢繼續的護衛我們。
2155.358	2159.819	也求主祢真的興起更好的政策。
2159.819	2161.540	無論是政府或是地方。
2162.108	2165.270	讓這樣的事情可以不再發生。
2165.270	2169.912	主,我們禱告,願祢的國降臨,願祢的旨意暢行無阻在我們當中。
2169.912	2172.313	謝謝主耶穌,這樣禱告奉靠耶穌的聖名。
2172.313	2174.434	阿們,感謝主耶穌。
2174.434	2179.997	好,我們感謝,我們一起來進到今天的信息裡面。
2179.997	2182.878	我今天要講一個信息叫皇家使命。
2182.878	2185.699	請問一下,你們有那個遙控筆嗎?
2185.699	2186.700	我喜歡自己按。
2188.302	2191.963	沒有的話,那就是我用講的。
2191.963	2194.563	好的。
2194.563	2196.543	或者我用手勢。
2196.543	2202.164	我這樣子的時候就下業。
2202.164	2204.225	感謝主,我們都是主內。
2204.225	2206.565	這邊是基督徒,請舉下手。
2206.565	2210.246	有沒有還不認識主的朋友?
2210.246	2211.366	有沒有不認識主的朋友?
2211.366	2212.626	應該比較少,對不對?
2212.626	2213.406	感謝主。
2213.406	2227.806	那請你跟你旁邊講,希望我們旁邊充滿了為信的朋友, 你有沒有想過一個問題,就是如果一個教會裡面全部都是基督徒的話,其實也是一種悲哀。
2227.806	2230.088	對不對?
2230.088	2235.713	我剛剛看一下,我剛剛調查一下這邊,非基督徒的朋友,就是福音朋友比較少。
2235.713	2244.360	那我想要透過這個信息來再次跟淡江的家人們來回想我們為什麼要成為教會。
2244.360	2245.300	我們是有使命的。
2245.981	2247.222	我們是有使命的。
2247.222	2253.248	我們是被這個上帝從分堆提拔起來,與王子同坐的,沒有問題的。
2253.248	2256.471	我們都是王子,也是公主,這沒有問題的。
2256.471	2263.517	但是呢,我們恢復這個位分,這個身分,我們是有一個使命,這個使命是要來傳揚福音的。
2263.517	2264.759	大家還記得怎麼傳福音嗎?
2265.674	2279.319	如果你記得的話,我覺得我們就要互相來鼓勵,我們希望下次至少有一兩位,三四位,然後越來越多十位,你的朋友被帶到教會裡面來。
2279.319	2288.703	當然你會說帶人家來教會很困難,我知道啦,因為我在做年輕人工作,比你們更了解,年輕人根本不會鳥你們,在這邊平均年紀都比我大。
2291.015	2315.435	平均啦 平均你不要看我這是早上我特別懶的你知道嗎為什麼出門比較慢我都要懶我要把頭髮染白因為呢我看起來太年輕了我一定要有一些白色的這種髮色呢可以去讓人家得到別人的一點尊重 我一直在做年輕的工作,我在研究,我常常在看這個社會發展的一個趨勢。
2315.435	2321.820	我知道來教會越來越困難,但是這不能成為我們不傳福音的藉口,對不對?
2322.534	2331.058	因為我們既不邀請人家來教會,不好意思,你們也沒有去使萬民做耶穌的門徒,對不對?
2331.058	2344.763	你們離開教會之後,我們說實在的,我們都是在主那一家人,我們應該要很誠實,你離開這個會堂之後,你的生活跟上帝還有多少關聯?
2344.763	2347.985	你的生活跟這個信仰還有多少關聯?
2349.821	2375.486	很多人來這邊只是一個交代你知道如果其實我不大喜歡這種感覺因為我是傳統教會長大的我不大喜歡來教堂裡面交代那個兩個小時說我有來聚會我是基督徒其實Come on 不用了你就在家裡繼續睡覺就好了我跟你講我二十年前講道就這樣講 二十年後我還是這樣,莊牧師你可以做見證,對不對?
2375.486	2379.747	可是我二十年前我比較壞,我說你就快睡覺了。
2379.747	2384.409	算了,現在我已經有白髮了,我講話比較委婉一點。
2384.409	2392.273	就是你當一個基督徒,如果你只是把你的信仰當作一個交代,一個習慣, 繁體中文，臺灣國語。
2392.273	2393.753	繁體中文，臺灣國語。
2393.753	2395.714	繁體中文，臺灣國語。
2408.080	2415.542	中間媽媽好,來這裡睡得很好,沒關係,歡迎你來教堂睡覺,來會所裡面睡覺。
2415.542	2426.226	但是呢,你既然在家裡睡得很好,你硬把自己逼起來,然後來這邊為了要完成一個宗教的一個責任,我就覺得不用了。
2426.226	2461.238	因為這個信仰從來不是一個宗教,上帝從來沒有要求我們過一個非常痛苦的基督徒生活,包括你來會堂, 包括你在會所與眾聖徒聚集的時候﹐你都覺得很辛苦﹐你就留在家睡覺就好﹐這邊又沒有棉被﹐這邊雖然冷氣還不錯﹐我剛進來這個冷氣非常適宜﹐感謝主這新唐的冷氣很好﹐不像我們IM的人氣﹐開起來就是冷凍庫﹐ 我們IM的冷氣只有兩種模式,一個叫沒有開,一個叫做冷凍庫。
2461.238	2468.524	中間所有的那些刻度都只是參考用,你怎麼調它都不會動,因為我們的冷氣太舊了。
2468.524	2483.856	今天要跟各位來思想很重要的一個問題,就是我們成為基督徒,為什麼我們沒有辦法完成使命,或者是為什麼我們基督徒的生活樣貌跟聖經或者你聽過別人說的樣貌不大一樣。
2483.856	2484.277	右下角。
2485.896	2496.885	三個很重要的問題,我本來今天不是要講這個信息的,我昨天把它重調整了,我本來要講另外一件事情,但是我覺得我們要回到最基礎上面。
2496.885	2499.847	第一個是,為什麼我們不傳福音?
2499.847	2502.530	今天我的信息要講很簡單。
2502.530	2505.332	第二個,為什麼要傳福音?
2505.332	2508.375	第三個,那我們應該如何傳福音?
2508.375	2518.259	我先講,如果 你聽到傳福音你就想,那不關我的事的人,我們兩邊有門,你可以離開了,就是或是上面也有門。
2518.259	2537.045	如果你當一個基督徒,你覺得傳福音不關你的事,你真的不適合當基督徒,你比較適合當機車徒, 就是你不大適合當基督徒,因為基督徒最基礎的一個任務,那個弟弟那個不要問,那種事情不要問。
2537.045	2540.625	弟弟是不是要問說那個是什麼意思,不要問,真的不要問。
2540.625	2544.026	不好意思,我不知道你在,我向你道歉。
2544.026	2548.307	我現在開始恢復一種比較莊嚴神聖那種狀態來講道。
2548.307	2551.828	這邊有比較年輕的弟兄,加油,很好,你現在幾歲?
2553.660	2556.142	7歲,很好,給他鼓勵鼓勵。
2556.142	2565.288	11歲,不好意思,這個耳朵有點背,因為昨天被一些東西幹擾,現在耳朵有點怪怪的。
2566.288	2570.450	很好喔,早點跟成人一起聚會,很棒。
2570.450	2582.756	其實插一個話題來講,兒童主日學不一定要等到他們到一個年紀才放他們出來,也許他就在這裡跟我們聚會很棒啊,跟我們的小弟兄一起聚會,很棒。
