start	end	text
18.626	47.424	臺灣姊妹平安，我們繼續按照《每日言經》事宜的進度繼續來思想《薩摩爾記下》第13章1到22節也請大家來訂閱我們的YouTube頻道來支持我們整個這樣國度的侍奉第一節,大衛的兒子壓沙龍這是大衛的第三個兒子他有一個美貌的妹妹,名字叫做他瑪 大衛的兒子岸嫩愛他。
47.424	55.028	岸嫩是長子,壓沙龍是老三,但他們是同父異母。
55.028	66.414	第二節,岸嫩為他的妹妹塔瑪憂急成病,塔瑪還是處女,岸嫩以為難向他行事。
66.414	103.932	這個老大岸嫩愛上了他同父異母的妹妹, 她嘛可是呢她是她的妹妹所以呢她雖然很愛她癡心妄想但是也沒有機會能夠做什麼因為她也不能娶他那也更沒有機會去染指她所以呢可是心裡面每天又朝思暮想在想著她嘛所以呢就憂急成病 第三節,岸嫩有一個朋友,名字叫做約拿達。
103.932	108.536	是大衛的長兄,是彌亞的兒子。
108.536	113.241	所以這個約拿達,就是岸嫩的堂兄弟。
113.241	121.549	他看見岸嫩,心裡面朝思暮想著這個他馬,然後都憂急成病。
122.108	124.770	這個御火攻心。
124.770	130.355	所以約拿達他為人極其狡猾。
130.355	136.581	他就問岸嫩說,王的兒子啊,為何一天比一天瘦弱呢?
136.581	138.543	請你告訴我。
138.543	141.765	約拿達他知道岸嫩是大衛的長子。
142.415	144.676	也是王位的繼承人。
144.676	148.477	所以,就主動來巴結岸嫩。
148.477	153.579	就說,王的兒子啊,你怎麼一天比一天瘦弱呢?
153.579	156.080	請你告訴我。
156.080	159.602	其實,他早就看出來岸嫩是什麼原因了。
159.602	165.344	岸嫩就回答說,我愛我兄弟,壓沙龍的妹子,他馬。
165.344	176.791	岸嫩就向他的堂兄弟, 約拿達說出祂的秘密,祂愛上一個不該愛的人。
176.791	183.212	第五節,約拿達說,你不如躺在床上裝病,你父親來看你。
183.212	196.076	就對他說,求父親叫我妹妹他馬來,在我面前預備食物,遞給我吃,使我看見,好從他手裡接過來吃。
197.466	220.513	因此約拿達就向岸嫩獻上了一個詭計,就是說你透過你爸爸,讓你爸爸要求你的妹妹親自來看你,然後做餅給你吃,而且是親手遞過來給你吃,你就有機會可以與他親近。
220.513	239.758	第六節,於是岸嫩就躺臥裝病, 他的父親大衛王來看他,他就對王說,求父親叫我妹妹他馬來,在我眼前為我做兩個餅,我好從他手裡接過來吃。
239.758	242.460	大衛王聽見兒子生病了,就去探望他。
243.370	289.812	兒子對爸爸說請你讓妹妹來為我做兩個餅我要親自從他的手裡接過來吃因為我身體非常的虛弱第七節大衛就打發人到王宮裡對他馬說你往你哥哥暗嫩的屋裡去為他預備食物他馬就到他哥哥暗嫩的屋裡暗嫩他正躺臥因此他馬就在那邊 喘麵,在他的眼前做餅,而且把他烤熟了,在他面前將餅從鍋裡倒出來,但是岸嫩他卻不肯吃,便說,眾人離開我出去吧。
289.812	291.914	哇,這個岸嫩演技也是非常的好。
291.914	304.117	眾人就都離開他去了,岸嫩對他馬說, 你把食物拿進臥房我好從你手裡接過來吃。
