start	end	text
18.729	23.371	各位姊妹平安，我們按照《每日言經》事業的進度一起來思想《雅歌》的第二章。
23.371	30.115	繼續透過雅歌,從人間的愛情,來去思想人跟上帝之間的愛情。
30.115	33.297	我們就一起來讀第二章的第一節到第二節。
33.297	43.502	雅歌第二章我是沙崙的玫瑰花,是谷中的百合花。
45.589	49.602	我的家偶在女子中,好像百合花在荊棘內。
51.783	79.199	第一節女主角說我是沙崙的玫瑰花是古中的百合花聽起來很不錯但她原文其實是女主角覺得自己是很平凡的女子沙崙的玫瑰這個玫瑰其實不是玫瑰但是不知道是什麼樣的花不太確定但是就是很平凡的路邊的野花 然後我是古中的百合花。
79.199	83.343	這個百合花真的就是很平凡的花而已。
83.343	94.655	所以我們可以看見就是說,女主角再一次覺得自己是很平凡的花,就跟滿山滿谷的野花一樣,跟別的花都長一樣,沒什麼特別的。
94.655	100.661	但是這時候男主角說,我的家偶在女子中,好像百合花在荊棘內。
101.493	116.504	他說:「沒有,你在其他的眾女子裡面,好像是一朵百合花長在荊棘裡面,其他的都不是花,其他的女子在我眼中都是荊棘,只有你是花,你是百合花。
116.504	120.327	」我們繼續來讀第三節到第七節。
120.327	125.351	我的良人在男子中,如同蘋果樹在樹林中。
127.449	137.914	我歡歡喜喜坐在他的印下,嘗他果子的滋味,覺得甘甜。
137.914	144.857	他帶我入嚴宴所,以愛為旗在我椅上。
144.857	153.921	求你們給我葡萄乾增補我力,給我蘋果暢快我心,因我思愛成病。
156.442	165.729	祂的左手在我頭下,祂的右手將我抱住。
165.729	178.838	耶路撒冷的眾女子啊,我指著羚羊或田野的母鹿祝福你們,不要驚動,不要叫醒我所親愛的,等祂自己情願。
180.964	196.633	好,由於剛剛第一節、第二節裡面,我們的女主角覺得自己很平凡,但是男主角情人眼裡出西施,覺得他眼中只有看到女主角,是一朵花,其他的女子都像荊棘。
196.633	201.136	這個讓我們的思想,其實在上帝眼中,我們可能覺得自己很平凡。
201.596	204.398	但在上帝眼中,我們是很可愛的。
204.398	207.139	在上帝眼中,我們是很寶貝的。
207.139	213.123	第三節這個時候,女主角繼續來描寫她的心情。
213.123	218.986	她說:「我的良人在男子中,如同蘋果樹在樹林中。
218.986	228.052	」這個蘋果樹的翻譯,原文也不是很確定,可能是杏樹啊,或是其他各種的樹都有可能,但是就是一個很好的樹。
228.712	243.808	女主角也稱讚男主角是樹林當中很突出的一棵蘋果樹,然後我歡歡喜喜的坐在它的印下,然後嘗著它果子的滋味,覺得甘甜。
243.808	254.163	代表著說,你很突出很特別,我是這麼平凡,但是我來到你這個樹的印下, 你好像接納我。
254.163	257.465	然後我可以來品嘗你果子的滋味。
257.465	259.827	我真的覺得你非常的甘甜。
259.827	261.888	非常的sweet。
261.888	264.950	然後進一步他們的關係,好像就有進展了。
264.950	272.375	第四節,他就是這個男主角,他帶我入這個鹽宴所。
272.375	275.497	鹽宴所的原文就是喝酒的屋子。
275.497	294.262	好像在那邊, 有一些宴會,好像他被正式介紹,他是他所愛的家偶,他所愛的女子,所以他帶我入這個演宴所,在那邊, 以愛為旗在我以上。
294.262	299.445	以愛當作一根旗子插在我上面。
299.445	321.699	這個旗這個字可能如果翻譯成看著可能是更好所以他的意思是說他以愛看著我 就是在這個嚴宴所,這個宴會的場合,她一直盯著我看,充滿了愛意,她不在乎旁邊有這麼多人。
321.699	323.060	所以女主角怎麼樣?
323.060	327.942	哇,就站在那邊,非常的被愛,就電暈。
327.942	333.425	所以第五節,她就說,女主角跟她的朋友們說,哇,求你們給我補桃乾。
333.985	336.428	增補我的力量。
336.428	339.611	趕快給我蘋果,暢快我的心。
339.611	342.675	因為我施愛成病。
342.675	345.438	施愛成病的意思是我因愛成病。
345.438	348.101	我受不了,我已經暈了。
348.101	354.508	因為這個男主角在宴會的場合,他用愛看著我,含情貿貿看著我。
355.145	357.948	我當下就已經不行了。
357.948	361.251	所以趕快朋友們給我葡萄乾。
361.251	362.712	給我蘋果。
362.712	365.274	讓我的心力可以恢復。
365.274	369.779	我已經因為愛生病了。
369.779	371.760	我已經私愛成病了。
372.381	377.226	這時候,好像他們之間的關係有進一步的發展。
377.226	384.573	第六節,男主角他的左手在我的頭下,就代表他的手撐住我的頭。
384.573	387.676	然後他的右手將我抱住。
387.676	394.563	看起來好像是有肢體上的接觸,男主角可能想要親女主角。
395.589	414.373	好,在這個時候,第七節,女主角又說話了,她又對她的朋友說話,她說,耶路撒冷的眾女子,我指著領養或田野的母路,吩咐你們,不要驚動,不要叫醒我所親愛的,等他自己請願。
414.373	431.743	第七節稍微解釋一下,好像就在這個男主角,他的這個左手, 抱著女主角的頭,然後右手,抱著女主角的身體,很像那個飄,亂世佳的劇照。
431.743	440.032	女主角這樣躺著,男主角準備要親她,這時候女主角喊停, 他喊停怎麼喊呢?
440.032	442.494	他說一路殺了我們眾女子。
442.494	449.041	他說我要指著羚羊和田園的母鹿來吩咐你們。
449.041	452.584	有點就是說我指著這個羚羊跟母鹿來啟示。
453.695	464.120	為什麼是指著這個羚羊跟母鹿,要來吩咐耶路撒冷的眾女子,要聽我的話,我要把我的心裡面,真正的想法向你們坦白。
464.120	470.884	因為羚羊這個字,它的發音,希伯來文的發音,很像萬君,耶和華的萬君。
470.884	480.449	田野的母鹿,它的希伯來文的發音,很像這個全能的上帝,就是El Shaddai的發音。
480.449	485.370	我們可以發現雅各的一到八章裡面, 都是在講愛情故事。
485.370	489.173	但是每一章裡面都有所謂的神聖元素會出現。
489.173	491.775	第一章的神聖元素是聖殿。
491.775	497.599	第二章的神聖元素是指著永生的上帝來啟示。
497.599	501.702	所以祂指著永生的上帝來啟示什麼事情呢?
501.702	507.546	祂說不要驚動,也不要叫醒我所親愛的,等祂自己情願。
508.592	522.442	他的翻譯可以有一個可能更好的翻譯,就是不要激動,也不要驚動愛情,等愛情自發。
522.442	532.329	這個愛情就是我們在第一章所曾經出現的,就是第二節,願他用口與我親嘴,因你的愛情比酒更美。
532.329	536.491	我們之前講過在雅歌裡面有兩個字,一個是愛情,一個是愛。
537.312	552.381	愛情這個是dod,它原文的意思是這個字根是燃燒,所以它有激情的意思在裡面,甚至有時候可以看上下文,有時候可以暗示有身體接觸的這個動作。
552.961	556.482	所以女主角這時候她被抱著。
556.482	558.562	男主角準備要親她。
558.562	560.223	她就喊停。
560.223	563.443	她說在這個時候不要去激動。
563.443	567.984	也不要去驚動我的愛情。
567.984	570.045	不要去激動這個dod。
570.045	573.566	不要讓她這個時候就一發不可收拾。
573.566	575.486	等她自拔。
575.486	576.566	就不要催生她。
576.566	580.107	讓她好像很快跨越了應該的進度。
581.032	582.574	讓祂順其自然。
582.574	586.818	讓祂一步一步,照著健康的方式去發展。
586.818	589.301	我想這個是給我們很好的提醒。
589.301	594.826	因為這個燃燒的激情,你有時候沒有去控制好它,它就一發不可收拾。
595.555	602.538	所以女主角這時候是,雖然是已經被愛電暈了,可是她的理智還在。
602.538	607.440	我想這次給很多的姊妹,很好的提醒,也是很好的幫助。
607.440	616.784	不要激動這種燃燒的愛情、激情,等它自發,讓它順其自然的發展。
616.784	620.866	好,我們繼續來讀第八節到第十三節。
620.866	629.529	聽啊,是我良人的聲音, 看啊﹐他穿山越嶺而來。
629.529	643.197	我的良人好像羚羊﹐或像小鹿﹐他站在我們牆壁後﹐從窗戶往裡觀看﹐從窗簾往裡窺探。
643.197	651.262	我良人對我說﹐我的家偶﹐我的美人﹐起來與我同去。
653.063	658.026	因為冬天已往,雨水止住過去了。
658.026	663.689	地上百花開放,百鳥鳴叫的時候已經來到。
663.689	668.892	班鳩的聲音在我們境內也聽見了。
668.892	675.496	無花果樹的果子漸漸成熟,葡萄樹開花放香。
675.496	680.099	我的家偶,我的美人,起來,與我同去。
681.817	690.920	在三個段落,女主角的理智,就是讓激情的發展稍微停下來。
690.920	695.281	可能這個時候,他們的約會就結束了。
695.281	700.122	女主角可能會有點後悔,我剛剛這樣會不會後悔?
700.122	706.204	她會不會就覺得我不愛她了,我沒有順著她,所以她會不會就不會再回來了?
706.544	713.726	第八節,這時候祂就說,聽啊,是我良人的聲音,看啊,祂闖山欲領而來。
713.726	718.547	欸,祂又來了,祂又千山萬水的,又來找我了。
718.547	727.930	第九節,我的良人好像羚羊,好像小鹿,他們好像在這個山林當中,蹦蹦跳跳的羚羊跟小鹿,又來找我了。
727.930	731.331	哇,好在祂沒有就這樣離開我了。
731.331	747.487	所以這個是一個很好的見證, 女性不要因為害怕,你就是希望你們的交往的進展不要太快,不要一下子就激情了,或是一下子就發生一夜情。
747.487	754.312	你就是有信心,是屬於你的就跑不掉,不是你的,你也留不住。
754.312	763.338	所以這時候他雖然上次有點拒絕他了,但是呢,並沒有就讓這個男的就嚇跑,或是那個男的就生氣就不理他了,沒有。
763.558	766.219	男子又來找她了。
766.219	776.482	然後呢,她站在我們牆壁的後面,從窗戶往裡面觀看,從窗籠往裡面窺探。
776.482	784.704	她偷偷來找我,她想要再次來明白這個女孩子的心意是怎麼樣。
784.704	786.785	所以她在後面偷看著。
787.585	794.567	很謹慎的往裡面看,不知道這個女子,她還有沒有愛我這樣子。
794.567	800.749	第十節,我的良人對我說,我的家偶,我的美人,起來與我同去。
800.749	804.430	他再次呼喚她說,我們一起走吧。
804.430	804.970	為什麼呢?
804.970	809.552	因為冬天已往,然後雨水止住過去了。
810.452	812.293	冬天已經過去了。
812.293	815.354	然後呢,連這個春雨也結束了。
815.354	817.875	四月中旬的時候,雨就停了。
817.875	820.896	這是一個春暖花開的好時間。
820.896	827.238	蛇節,地上百花開放,百鳥鳴叫的時候,已經來到。
827.238	833.460	所以代表說這個是一個鳥語花香的這個時候,我們要出去郊遊啊,我們出去走一走,我們去約會。
833.460	837.262	那班鳩的聲音在我們境內也聽見了。
838.114	848.168	然後十三節說,無花果樹的果子漸漸成熟,葡萄樹開花放香,或是葡萄樹發芽放香。
848.168	853.215	這個外面風景很優美,我們再出去走走吧,再去約會。
854.155	860.783	我的家偶,我的美人,起來與我同去。
860.783	874.742	對女主角來講,我上一次比較理性提醒男主角,我們的愛情,燃燒的愛情, 可能要讓他不要一下子就一發不可收拾。
874.742	876.223	我們讓他自發。
876.223	882.286	照著這個比較健康、正常、合乎神心意的方式來發展。
882.286	888.830	這個並沒有把男主角就嚇跑了,或是他就負氣、生氣,不再來找女主角。
888.830	954.046	我們再講一次,所以我們在感情的 交往過程中不要委曲求全不要委曲求全不要怕說因為你堅持一些原則對方生氣就不要你不理你真的不屬於你的你留也留不住屬於你的趕都趕不走大家看他自己又來了 《我的鴿子》 你在磐石穴中﹐在陡岩的隱秘處﹐求你容我得見你的面貌﹐得聽你的聲音﹐因為你的聲音柔和﹐你的面貌秀美。
954.046	974.596	要給我們擒拿狐狸﹐就是毀壞葡萄園的小狐狸﹐因為我們的葡萄正在開花﹐ 良人屬我﹐我也屬他﹐他在百合花中牧放群羊。
974.596	989.003	我的良人啊﹐求你等到天氣涼風﹐日影飛去的時候,你要轉回﹐好像羚羊﹐或像小鹿在彼特山上。
991.527	999.113	十四節,男主角說:「我的鴿子啊,你在磐石穴中,在鬥鹽的隱密處。
999.113	1006.580	」代表說,他沒有開門,也沒有開窗,也沒有跟他出去玩,沒有跟他同去。
1006.580	1011.764	所以,求祢容我得見祢的面貌,得聽祢的聲音。
1011.764	1015.407	我想見祢的面,我想在聽祢的聲音。
1015.407	1018.510	因為祢的聲音柔和,祢的面貌秀美。
