start	end	text
18.524	20.126	弟兄姊妹平安，我們一起來思想。
20.126	24.411	《使徒行傳》第16章的16節到最後。
24.411	28.055	後來我們往那祷告的地方去。
28.055	34.883	這邊講到保羅他們來到了歐洲的馬其頓的頭一個城,叫做菲利比。
35.742	39.265	那個地方可能猶太人比較少。
39.265	45.910	所以沒有辦法湊齊十個以上定居的猶太成年男子。
45.910	48.252	所以沒有辦法成立會堂。
48.252	52.195	所以就是只有一些河邊禱告的地方。
52.195	56.339	那保羅他們在這邊講道。
56.339	58.000	就接出了果子來。
58.000	61.543	就帶領了這個女布商。
61.543	63.785	呂迪亞和他的全家信主。
64.565	91.443	所以十六節他們後來繼續又要去前往那禱告的地方去希望在那邊傳福音講道走到半路上的時候有一個使女就是女卑或女僕迎著面而來而這個使女她被巫鬼所附身 可以用法術叫祂的主人們大得財利。
91.443	113.720	也就是說祂其實不僅是一個女僕、女卑祂也是鬼的這個女卑、女婢那就是說是一個可憐的女子被鬼附身然後主人們唯利是圖就不想 完全不想看見這個女僕得自由。
113.720	115.601	希望她繼續被鬼附身。
115.601	117.083	然後幫他們占卜。
117.083	119.104	好讓他們可以知道。
119.104	121.647	投資啊、做生意啊、幹嘛的。
121.647	123.508	賺大錢。
123.508	124.649	十七節。
124.649	128.573	他就跟隨著這個保羅和我們。
128.573	131.255	就是包含保羅啊、提摩太啊、希拉。
131.255	134.398	還有使徒行傳的作者路加他自己。
135.589	142.395	喊著說,這些人是至高神的仆人,對你們傳說救人的道。
142.395	155.347	他一連多日這樣喊叫,保羅就心中厭煩,轉身對那個鬼說,我奉耶穌基督的名,吩咐你從他身上出來, 那鬼當時就出來了。
155.347	159.369	鬼附著這個使女。
159.369	163.071	這個使女就一直在擾亂保羅他們傳福音。
163.071	167.593	而且大喊說,這些人是至高神的仆人。
168.353	175.175	至高神其實對於外邦人的理解來講,指的不是耶和華,是宙斯。
175.175	177.716	希臘的這個神宙斯。
177.716	183.757	這讓我們想起在第14章的時候,保羅他們之前在路斯德那邊傳福音。
183.757	188.278	然後行神蹟騎士,醫好了一個生來的穴腿。
188.278	193.400	引起路斯德這個城市的居民驚為天人,以為是神仙下凡。
193.780	196.202	以為巴拿巴是咒師。
196.202	200.506	然後保羅是咒師神的兒子。
200.506	201.287	另外一個神。
201.287	203.269	然後要向他們獻祭。
203.269	205.871	所以保羅就是很不願意。
205.871	207.493	這些外邦人。
207.493	210.695	又把他們當作是神明下凡。
210.695	211.957	所以在路斯德的時候。
211.957	213.098	保羅就曾經說。
213.098	213.918	我們不過是人。
214.599	216.580	不要向我們獻祭。
216.580	222.362	我們跟你們傳福音的目的,就是要救你們脫離這些虛妄的信仰。
222.362	223.883	虛妄的迷信。
223.883	225.604	你們不可以向我們獻祭。
225.604	234.208	所以這個時候他聽見那個使女,被鬼附的使女,到處在他們後面喊著說,這些人是至高神的仆人。
234.208	236.649	所以他就制止這樣的事情。
236.649	243.572	他們不希望別人以為,他們又是什麼神仙下凡,什麼咒師,什麼這些之類的。
244.172	248.396	所以他就把這個鬼趕出去了。
248.396	258.864	19節,使女的主人們ﷺ看見得力的指望沒有了,便揪住保羅和希拉,拉他們到市上去見首領。
258.864	262.988	這個使女的主人們根本就不是真心疼惜這個使女。
263.729	268.453	他鬼被趕走了,沒有為這個使女高興,反而是很生氣。
268.453	271.636	因為被保羅他們斷了財路啊。
271.636	277.061	所以就很生氣,揪住保羅跟希拉,把他們拉到首領那裡去。
277.061	283.906	又帶到官長的面前說,這些人原是猶太人,竟騷擾我們的城。
283.906	290.852	傳我們羅馬人所受不可行的規矩,就來污衊使徒們,並且控告他們。
291.698	295.441	二十二節,眾人就一同起來攻擊他們。
295.441	301.625	哇,這個大家也是不分青紅皂白,就起來打他們,攻擊他們。
301.625	310.431	官長就吩咐,剝了他們的衣裳,用棍子打,然後打了許多棍,然後呢,將他們下在監獄裡面。
310.431	316.235	吩咐禁足,就是看守監獄的人,緊緊的給他看守著。
316.235	323.008	禁足領了這樣的命令,就把他們下在內監裡面, 最裡面,內檢裡面。
323.008	324.829	兩腳還上了木狗。
324.829	327.049	這樣是插翅也難飛了。
327.049	330.250	二十五節,約在半夜。
330.250	334.010	保羅和希拉禱告唱詩讚美神。
334.010	336.891	眾囚犯也側耳而聽。
336.891	340.372	保羅跟希拉明明就是行了一件善事。
340.372	344.372	反而被誣賴,然後被毒打一頓。
344.372	347.013	現在又被關在監獄裡面,遍體鄰傷。
347.688	351.729	照理來說如果換成我們都覺得滿腹委屈。
351.729	353.290	埋怨神埋怨人。
353.290	355.230	可是保羅跟希拉沒有。
355.230	357.551	他們竟然是在半夜裡面。
357.551	358.971	在那邊禱告。
358.971	360.072	唱詩。
360.072	361.572	讚美神。
361.572	363.553	聽得其他囚犯。
363.553	366.193	也覺得不可思議。
366.193	367.414	忽然間。
367.414	368.154	地大震動。
368.712	371.873	甚至監牢的地基都搖動了。
371.873	374.094	監門立刻全開。
374.094	377.395	眾囚犯的鎖鏈也都鬆開了。
377.395	378.415	哇!
378.415	379.336	27節。
379.336	380.576	禁足一醒。
380.576	382.557	就是禁足被這個地震震醒了。
382.557	383.757	一醒來之後。
383.757	385.738	看見監獄的門全部都開了。
385.998	398.001	以為囚犯已經逃走,就拔刀要自殺,因為他想說完蛋了,我要被羅馬政府軍法審判了,我死定了,所以我就怎麼樣?
398.001	402.483	不如自己先自殺,以免連累我的家人。
402.483	407.664	28節,保羅大聲呼叫說,不要傷害自己,我們都在這裡。
407.664	410.605	這真的是劇情急轉直下。
411.459	414.061	這個。
414.061	417.102	保羅跟希拉他們的讚美。
417.102	418.883	讚美的聲音。
418.883	421.285	真的也是感動了上帝。
421.285	422.846	那神就是用神蹟騎士。
422.846	424.787	使大地震。
424.787	425.967	監獄的門全開了。
425.967	428.149	鎖鏈也都掉了。
428.149	429.670	用這樣來證明。
429.670	431.010	就是。
431.010	432.651	不可以關保羅他們。
432.651	434.652	他們是至高神。
434.652	435.673	真正的至高神。
435.673	438.114	耶和華的仆人。
438.114	438.935	所以呢這個。
439.497	444.621	禁足本來要自殺的,也被保羅他救回來。
444.621	452.328	29節,禁足就叫人,叫他的部下,拿燈來,然後就跳進去,這個監獄裡面。
452.328	457.532	戰戰兢兢的,俯伏在保羅希拉面前。
457.532	466.640	這個戰戰兢兢的俯伏在保羅希拉面前,這個就是代表,這個禁足就真的相信,保羅希拉不是一般人。
467.568	469.729	真的就如傳聞所說的。
469.729	472.330	保羅希拉真的是至高神的仆人。
472.330	475.551	以至於神蹟騎士都發生了。
475.551	477.011	地大震動。
477.011	479.492	然後監獄門全開了。
479.492	481.193	這兩個神人般的人。
481.193	482.253	關都關不住。
482.253	484.634	所以他就忍不住就向他。
484.634	486.034	向他們服服下拜。
486.034	489.056	那當然保羅一定會叫他不要這樣做。
489.056	490.136	然後呢。
490.136	491.977	又領他們出來說。
491.977	494.557	二位先生我當怎樣行。
494.557	495.558	才可以得救呢?
496.288	503.292	我們看中文將會覺得有點不太能夠理解為什麼禁足、禦足要這樣說。
503.292	511.377	所以有可能是保羅把禦足叫他起來,不要跪拜保羅和希拉。
511.377	516.761	又借這個機會跟禦足傳了福音。
516.761	522.024	所以禦足聽了這個福音之後,就把他們從內劍裡面領出來。
522.671	534.175	然後就針對剛剛所聽見這個福音就問這個保羅跟希拉說二位先生那聽完你剛剛的福音我當怎樣行才可以得救呢?
534.175	553.521	感謝主代表他福音聽進去了而且渴望得救因為今天晚上發生的事情實在是畢生難忘完全改變他的世界觀也完全改變他的想法31節他們就說當信主耶穌 你和你的一家都必得救。
553.521	561.783	所以呢,他們就把主的道講給他和他的全家的人聽。
561.783	571.686	接下來的劇情就是讓我們看見,不僅是這個御族聽見保羅他們所傳的福音,願意接受。
571.686	575.907	那保羅也進一步說你和你的全家都要信主。
576.459	578.803	這樣就是全家都得救。
578.803	584.792	所以進一步御族就把保羅他們帶到他家裡面。
584.792	587.096	很可能他的家就在監獄旁邊。
587.096	591.560	然後保羅就把福音 對所有的這些家人們。
591.560	593.201	還有包含家裡面的仆人。
593.201	596.422	或是什麼住在一起的人之類的。
596.422	598.143	就給他們傳福音。
598.143	599.123	給他們聽。
599.123	600.944	三十三節當夜。
600.944	602.444	就在那時候。
602.444	604.725	禁足把他們帶去。
604.725	606.166	洗他們的傷。
606.166	608.287	而他和屬他的人。
608.287	612.108	就是禁足跟他屬乎禁足的全家。
612.108	615.210	立時就是立刻都受了洗。
615.210	616.790	也就是說。
616.790	618.111	保羅他們渾身是傷嘛。
618.677	624.261	所以御主又帶他們去找有水的地方洗乾淨。
624.261	633.768	那保羅就也把握這個機會,邀請御主跟他的全家,這裡有水,你們就直接受洗。
633.768	639.772	所以全家人就在那個地方也就直接就受洗,歸入主的名下。
639.772	643.335	34節,於是晉主就領他們上自己的家裡去了。
643.814	682.360	洗完了就回到御主的家中就給他們擺上飯菜讓他們吃飯然後御主和他的全家因為信了神都很喜樂感謝主啊真是戲劇性的發展結果這個保羅他們在菲律賓不僅帶領了呂迪亞女布商他們的全家信主然後也釋放了那位被鬼附的女仆人 然後在半夜在監獄裡面,竟然又帶領了豫族跟他的全家,受洗歸入主的名下。
682.360	684.761	真的是太奇妙了。
684.761	690.566	35節,到了天亮,官長就打發差役來說,釋放那兩個人吧。
690.566	700.474	禁足就把這話告訴保羅,說官長打發人來叫釋放你們,如今可以出監,平平安安的去吧。
701.493	706.096	37節保羅去說,不不不,我們是羅馬人。
706.096	708.097	並沒有被定罪。
708.097	711.660	官長他們就在眾人面前打了我們。
711.660	713.281	這是違法的。
713.281	714.202	現在呢?
714.202	716.503	那後來又把我們丟到監獄裡面。
716.503	717.704	現在呢?
717.704	724.088	又要私下,就是要偷偷摸摸的,沒有經過法律程序的,又要擰我們出去嗎?
724.088	725.629	這是不行的。
725.629	728.371	叫他們自己來擰我們出去吧。
728.371	734.237	就叫那些闖禍的官長, 沒有經過合法的審訊。
734.237	736.958	就隨便毆打。
736.958	738.618	我們是羅馬公民。
738.618	741.019	保羅跟希拉他們是羅馬公民。
741.019	742.819	所以我們在外地旅行。
742.819	746.160	羅馬公民竟然被政府單位。
746.160	748.081	沒有經過合法的程序。
748.081	750.141	就獨打一頓還關在監獄。
750.141	751.081	然後呢。
751.081	754.282	現在又偷偷摸摸要叫我們走。
754.282	755.883	好像什麼事都沒發生過。
755.883	757.783	這不行的。
757.783	758.604	要叫我們走。
758.604	759.204	好。
759.204	760.184	叫那個官長自己來。
761.152	764.214	於是蔡義就把這話回稟給官長。
764.214	768.996	官長聽見他們是羅馬公民,就害怕了。
768.996	772.718	於是就來勸他們,然後領他們出來。
772.718	775.279	勸這個字也可以翻譯成請求。
775.279	778.981	就拜託他們,給他們賠不是,領他們出來。
778.981	780.342	然後請他們離開那個城。
781.340	790.604	第40節,二人出了監獄,往雷迪雅家裡去,見了弟兄們,勸慰他們一番,就走了,就離開菲利比城。
790.604	793.065	我們一起來禱告。
793.065	795.086	主啊,真是太奇妙了。
795.086	807.891	主在患難當中,我們沒有抱怨,我們反而在那邊敬拜讚美祢的時候,祢就行使神蹟,祢就讓整個事情有了新的發展。
807.891	825.363	我們看見保羅跟西亞的榜樣, 不埋怨神,也不埋怨人,專心地把自己的一生交在主的手中,把自己身上的傷和痛苦、委屈也都交託給基督,就得到了真正的釋放。
825.363	839.872	即便人還在監獄裡,他們的心早就被釋放了,以至於神也就行了神跡其事,不僅救他們出了監獄, 甚至讓他們帶領御主和祂的全家,就這樣信了神。
839.872	842.253	主啊,這真是太奇妙了。
842.253	849.797	因為我們這一生,不論遇見什麼樣的難處,都不要急著抱怨,而是來感謝神,而是來讚美神。
849.797	854.459	神就為我們打開監獄的門,奉主耶穌的名祷告。
854.459	855.359	阿們。
855.359	864.492	願神賜福大家, 繁體中文，
