start	end	text
2.824	13.908	要生養眾多,遍滿地面,治理這地。
13.908	19.830	神就賜福給他們。
19.830	29.714	1872年,上帝拆派加拿大馬街宣教士從淡水登陸臺灣,使淡水成為臺灣北部福音的發源地。
37.261	70.225	淡江教會的新堂位於淡海新市鎮的重劃區是臺灣的政府跟民間近年來最大的一個造鎮的計畫完工後預計有15萬的人口會遷入為了這15萬人口的一個福音需要在當地需要有一個指標性的教會需要被建立起來 它坐落在海邊,整個一個設計的概念是一個充滿福音希望的燈塔,要照亮臺灣。
70.225	82.757	教堂建築的外觀最引人注目的就是它的頂端,看起來也很像是一個雙手舉起來,向神獻上五餅二餘,獻上禱告的一個設計理念。
84.411	105.889	新唐位於丹水河的出海口,也在飛機的航道下面,因此每當飛機要降落機場之前,就會看見這個教堂的屋頂,是一個十字架發光的大天窗,象徵著這個教會,這個城市,以及這個美麗的寶島臺灣,屬於耶穌基督十字架所賣淑回來的。
112.415	126.026	整個一二樓的空間裡面﹐會有侵蝕﹐書房﹐藝廊﹐演講的講堂﹐閒置性的服飾﹐還有各種創意傳福音的方式﹐當然還有分享生命的見證。
126.026	135.474	這是一個開放的空間﹐非常容易吸引市民來到我們當中﹐參與各樣的活動﹐認識耶穌基督一切的美好與祝福。
141.800	148.085	在高挑寬敞的神聖空間裡面,耶穌基督十字架的福音被宣揚。
148.085	151.467	這裡是聖徒們敬拜主的聖所。
151.467	154.830	在這裡,我們要經歷上帝榮耀的同在。
160.060	166.102	在這裡有多彩多姿、豐富的兒童創意事工在這邊進行。
166.102	182.506	媽媽廚房要承擔很大的一個使命,讓媽媽們不僅學習煮健康的料理,並且在這個空間裡面也感受到作為一個婦女是被上帝所疼愛的,被神所祝福的。
183.490	187.414	五樓跟六樓是用一個溜滑梯連結起來的。
187.414	192.399	在親子城堡裡面,也有我們小太陽弱勢家庭課後輔導班。
192.399	198.786	有很多的孩子在那個地方,不僅課業被幫助,生命被關懷。
198.786	203.651	更重要的是,在這邊找到耶穌眼中他們的價值。
208.456	211.618	教會的希望,就是在我們的下一代。
211.618	217.542	我相信在這個地方,要有一群不一樣生命的年輕人,要為主鋼牆站立。
217.542	224.026	我們在這邊,要用真理和聖靈的大能,裝備我們每一位弟兄姊妹。
224.026	227.229	神學智庫中心,會在八樓設立。
227.229	238.136	在這邊我們跟華人世界,許多的神學家,還有學友專精的學者,一起合作,推動向知識分子傳福音的一個這樣的使命。
241.613	246.396	我們把最美麗的酒樓奉獻出來作為婚禮福音教堂。
246.396	251.119	在這裡可以看見上帝所創造的藍天跟大海。
251.119	261.346	婚禮福音教堂事工在這裡新人要認識上帝創造的生命的價值意義以及婚姻和家庭的功能。
261.346	275.955	基督教的婚禮可以邀請很多的親朋好友來參加以至於我們有機會向這些親友們來傳遞上帝愛人 以及福音的信息。
275.955	288.382	淡江教會新堂的建堂計畫﹐不僅要滿足15萬新城市人口的福音需要﹐它更有許多活度性的﹐福音性的一些使命在裡面。
288.382	293.185	它沒有辦法靠淡江教會﹐一個教會的力量﹐能夠獨立完成的。
293.185	300.069	我想邀請大家﹐跟我們一起來承擔這個意向﹐一起來完成神給我們的托付跟使命。
