start	end	text
0.009	2.131	感謝主。
2.131	3.792	今天的敬拜非常的享受。
3.792	7.014	你享受與神同在的時刻嗎?
7.014	8.115	感謝主。
8.115	13.419	我們真的很期待我們越來與主相親,越來越跟祂的親近。
13.419	17.383	我們今天要分享一個信息叫做,為冒險而生。
17.383	18.303	為冒險而生。
18.303	21.566	請你跟你左右兩邊的人說,你被創造是為了要冒險的。
27.210	33.175	不管你幾歲,人生是一場冒險,是一場永無止境的冒險。
33.175	38.660	這邊可能有40歲、50歲、60歲,或者70歲的不同的弟兄姊妹。
38.660	48.808	如果你期待的人生信耶穌之後一帆風順,然後就可以快快樂樂平平安安的就可以退休,然後到天家去,你可能有所誤會。
48.808	52.492	只有一種人不用冒險,就是住在太平間跟墳墓裡面的人。
53.012	53.272	阿們。
80.896	87.711	我很感謝主,12月19號就是單將教會的新堂要現堂,你們期不期待啊?
87.711	89.856	給自己一個掌聲好不好?
89.856	91.078	這麼小聲,HALLELUJAH!
92.500	167.815	感謝主感謝主我前幾天遇見一些牧者們我們就聊到淡江教會的建堂他們都非常的佩服他們說真的不是一件容易的事情昨天我去三重一個教會服事三重教會的牧者也跟我講淡江教會真的是神蹟所以你們是一個神蹟你們是一個living miracle你們是活著的神蹟 12月19號我們就在世人跟天使跟上帝的面前呈現這是一個神蹟是大家一起神藉著你們完成的恩典讓世人看見祂是又真又活的神我們再次拍掌將榮耀各給神 12月19號你們應該會在嘛對不對這是家裡的大事我們一定要期待這個事今天這個訊息呢我想要更多的挑戰單單叫弟兄姊妹當我們把堂建完了建完不是說那你就好像沒你的事了好像這個事情就已經結束了其實並沒有雖然我們獻完堂我們後面還有很多的款項要付所以我們繼續的禱告期待神敞開天上的窗 我相信一件事情,若這個事是對的,上帝會供應。
167.815	172.476	若這個事情不是祂要做的,你就是做到死也不會完成的。
172.476	178.278	我們在過去的幾年,至少這個十年,我們看見神確實要做這個事情。
178.278	182.079	這件事情已經不能再被討論,到底是不是神要做的。
182.079	195.568	因為我們經歷過很多的建堂,建堂通常在前段, 如果神不要做這個事情,在前段祂就會分崩離析,就會分裂啊,蓋不下去啊,這個牧師被抓去關啊,之類的。
197.005	199.506	當時我們就看到,我們走到後段了。
199.506	202.746	我們心裡面必須非常篤定,這是神要做的事情。
202.746	204.967	你相信這是神要做的事嗎?
204.967	209.168	好不好,我們的信心可以放在同一個頻率上面,這是神要做的事。
209.168	214.489	而且神也讓我們看見祂已經完成了這個事,這是祂做的事。
214.489	221.030	這不是任何一個人做的事,也不是莊牧師獨自完成的事,是神藉著教會來完成的事情。
221.030	223.691	所以這是一個非常榮耀的一個見證。
223.691	229.655	所以請大家帶著期待, 之後我們要繼續為了教會的財務來禱告。
229.655	232.337	之後會有兩個堂,一個在這邊一個在那邊。
232.337	235.380	我覺得我們更需要上帝的恩典。
235.380	239.183	換句話說,教會更需要你的投入。
239.183	243.707	所以來淡江教會,我知道很多人搬來淡水是來退休的。
243.707	246.890	你們誤會上帝的心意了。
246.890	250.554	神拣選以為要退休的人,要繼續完成祂的工作。
251.647	258.551	這是使用哥林多書裡面,神拣選這個軟弱的人,使那個剛強的羞愧。
258.551	263.835	神拣選以為要退休的人,使那個自以為在服侍神的人羞愧,Hallelujah!
265.128	267.289	弟兄姊妹,你們以為來退休了嗎?
267.289	268.910	你誤會上帝了。
268.910	280.334	上帝把你帶來淡水,是因為上帝在這邊興起一個很榮耀的見證,要讓很多人看見祂是真的,讓很多人看見祂是活著的,讓祂是豐盛的,祂是全能的。
280.334	286.057	神要使用一群看起來烏合之眾,卻成就的大事,這是我們相信的神。
286.357	350.088	我們一方面繼續的為教會的事工還有教會的財物一起來禱告期待神的供應一方面我想挑戰丹江教會的弟兄姊妹我親愛的屬靈的家人們我們來思想一件事情我們建立教會我們成為教會那到底我們活的意義是什麼這件事情跟冒險有關係這件事情就是持續的完成神的大使命 教會的本質呢應該是一個運動一個傳揚福音的運動運動的意思就是每一個人都要參與在裡面 運動的意思不是說只有一個人在做這件事情,是所有人,我講的運動不是健康運動,是所有人在一個movement裡面,我們有同樣的方向,我們一起前進,我們不斷的往前走,所以教會的本質本身是個運動,而教會應該影響的範圍至少是我們的城市。
350.088	357.718	單槍教會已經很成功的, 在這個運動跟影響程式上面有產業了。
357.718	366.326	請你跟你朋友們講說,我們在一個運動裡面,我們在淡水一起有影響力。
366.326	370.269	你今天要說,如果在淡水最有影響力的教會是誰?
370.269	378.337	我們不是在自誇,我們也不是要比較,但是我們要很誠實的說,實在上帝給淡江教會一個很強大的影響力在淡水。
379.326	386.672	所以這個教會本身有一個很強大的運動的能力,我們一起,我們想要影響這個城市。
386.672	397.717	今天我要再進一步的說,不只是運動,不只是影響城市,而福音本身會有一個自然產生的跨越, 什麼意思呢?
397.717	401.680	福音會使我們跨越我們本身的舒適圈。
401.680	404.261	第一個跨越是你這個人會改變。
404.261	412.607	如果你來教會很久,你還是一副死樣子,死脾氣,死個性,不好意思,你根本還沒有信耶穌的。
412.607	417.230	剛剛莊牧師說,我要嘛就早來,要嘛我就不來。
417.230	420.913	我跨越我自己,我今天提早30分鐘來。
420.913	422.834	我改變了!
422.834	423.935	福音拯救我了!
424.940	428.221	福音改變我,是有什麼好驕傲的啊。
428.221	431.401	本來早三十分鐘是基礎的事情啊。
431.401	435.722	我只是一次忘記,莊牧師就講我一輩子,實在是。
435.722	440.503	他沒有跨越他自己的小氣、記恨。
440.503	442.344	福音要救你。
442.344	444.184	我只有那麼一次而已好不好。
444.184	448.085	被他講好像我每次都沒來,每次我都遲到。
