start	end	text
18.831	21.894	第六位天使把碗倒在柏拉大河上。
21.894	22.834	河水就乾了。
22.834	25.376	要給那從日出之地所來的眾王預備道。
45.282	55.867	我又看見三個無悔的靈﹐好像青蛙﹐從龍口、獸口﹐並假先知的口中出來。
55.867	70.914	他們本是鬼魔的靈施行急事﹐出去到普天下眾王那裡﹐叫他們在神全能者的大日聚集徵戰。
70.914	82.867	看你﹐我來像賊一樣﹐ 那警醒看守衣服,免得赤身而行,叫人見他羞恥的有福了。
82.867	89.576	那三個鬼魔便叫眾王聚集在一處,希伯來話叫哈密吉多頓。
93.285	125.742	第十二節第六位天使把第六碗倒在幼發拉底大河上面然後河水就乾了為的是要給那一些從日出之地所來的眾王預備道路我們在這個第六號也曾經看到這個幼發拉底大河那個時候就是有四位天使是死亡天使、惡天使他們原本被捆綁在幼發拉底大河那裡 但在吹起第六號之後,他們就被釋放了。
125.742	134.393	然後呢,他們就從這個,因為那個約法拉裡大河,就是羅馬帝國跟波斯人的安息帝國的交界處。
134.393	141.840	所以代表那個審判好像在那個羅馬帝國的四面八方, 有死亡天使。
141.840	143.620	進行毀滅的災難。
143.620	145.341	我們都知道第六號很可怕。
145.341	147.061	因為有兩萬萬。
147.061	148.902	就是兩億的。
148.902	151.542	地獄的死亡騎士。
151.542	153.743	他們起來。
153.743	155.883	殺害了地上三分之一的。
155.883	158.284	這些不拜上帝。
158.284	161.985	只拜魔鬼的惡百姓。
161.985	164.365	兩億的魔鬼騎士。
164.365	166.246	是約翰那個時代。
166.886	169.550	羅馬帝國的常備軍。
169.550	172.514	二十萬常備軍的一千倍力量。
172.514	174.157	所以我們看到這個。
174.157	175.398	上次是第六號。
175.398	176.820	這邊是第六碗。
176.820	179.244	又出現這個幽法拉底大河。
179.244	180.987	我們就覺得這個情況不妙。
180.987	181.928	又是很可怕的。
182.466	185.688	這個大軍隊又要出現了。
185.688	194.672	那這個目的呢就是這個第六晚是要讓這個幽發拉里大河的河道的河水可以整個乾掉了。
194.672	212.693	變成一條道路要給這個從日出之地原本是從東方所來的眾王預備道路東方的眾王原本是跟這個羅馬帝國為敵的但是呢現在這個東方的眾王 跟這個羅馬帝國。
212.693	214.514	要合成一股力量。
214.514	216.616	我們往下看就知道這個意思。
216.616	217.616	十三節。
217.616	220.378	我又看見三個污穢的靈。
220.378	221.919	好像青蛙。
221.919	223.920	這三個就是邪靈。
223.920	225.481	很像青蛙一樣。
225.481	227.162	從龍的口。
227.162	228.223	獸的口。
228.223	230.724	甲仙姿的口中出來。
230.724	234.567	代表他們是從甲的三位一體。
234.567	235.027	大紅龍。
235.606	237.947	然後就是魔鬼。
237.947	241.269	然後海獸,就是敵基督。
241.269	243.911	還有地獸,就是假先知。
243.911	249.174	從假的三位一體的口中,有三個邪靈出來。
249.174	257.439	代表他們要替龍、敵基督、還有假先知來說話,要來當說客。
258.302	280.597	因為他們要來慫恿,不僅是原本在幼發拉底大河以西的這些豬王,甚至還要說服幼發拉底大河以東的那些豬王,聯合起來團結一心,做什麼?
280.597	284.040	要來對抗上帝,要來對抗耶穌基督。
284.480	296.484	所以我們看見,假的三位一體,他們的口中所跑出來的邪靈、誤會的靈,他們就是鬼魔的靈。
296.484	324.594	他們為了要說服地上所有的王,都來相信, 這個站在魔鬼這邊的陣營是可以獲勝的所以他們就怎麼樣施行騎士就是他們大顯他們的神蹟騎士異能應該是鬼蹟騎士然後出去到普天下眾王那裡叫他們在神權能者的大日子 來聚集徵戰。
324.594	325.554	與誰徵戰?
325.554	327.135	與神徵戰。
327.135	331.178	所以我們看見,這個假的三位一體蠻厲害的。
331.178	340.505	他們的這個魔鬼說客、邪靈說客,竟然可以整合原本地上好像不合的兩股大勢力。
340.505	345.369	然後呢,在他們面前施展各種奇妙的能力。
345.369	346.830	迷惑普天下的王。
347.449	369.962	不要忘記這時候已經到第六晚了前面一到五晚地上的那些不敬拜神的人已經有夠慘了但他們就是硬心不悔改所以這個魔鬼也看準這一點所以在第六晚的時候就去說服還是不願意悔改的普天下的這一些惡百姓跟他們的君王說 來來來。
369.962	371.583	不管我們過去有什麼冤仇。
371.583	373.423	我們現在合作。
373.423	374.583	我們聯手。
374.583	378.104	來去跟耶穌基督和祂的教會徵戰。
378.104	378.645	所以呢。
378.645	385.126	他們就來到這個神全能者所預定的大日子那一天。
385.126	387.827	要來聚集決一死戰。
387.827	389.947	那這個大日子代表就是說。
389.947	392.088	神一個極大的計畫。
392.088	394.829	會在那一天完全來成就。
394.829	395.789	完全來實現。
396.049	398.433	神的那個極大的計畫是什麼?
398.433	431.877	就是神故意吸引讓這些惡者一次聚集到位然後耶穌基督再來一次把他們在地上全部消滅這就是神的計畫 我們繼續往下看第15節這時候耶穌基督就要提醒這個教會和聖徒看啊我來像賊一樣這句話讓我們再次被提醒整個啟示錄的作者是主耶穌基督 約翰只是一個秘書。
431.877	439.742	約翰只是很老實的,把他所看見的,所聽見的,然後每一個段落,老老實實把它記錄下來。
439.742	449.409	這不是約翰服侍耶穌,服侍教會60年的功力,所寫成的一個啟示錄的一個神學論文。
449.889	451.651	祂就是一個祕書而已。
451.651	458.217	所以我們之前講過,耶穌基督祂就是看每一個段落,約翰懂不懂。
458.217	461.240	約翰如果不懂,耶穌就會解釋給他聽。
461.240	466.725	或是耶穌就會派天使,或是天上的這個長老,解釋給約翰聽。
467.125	469.226	約翰有時候自以為法文。
469.226	473.208	所以耶穌都要確認,約翰懂不懂這個段落。
473.208	476.890	懂了,他就繼續往前繼續啟示。
476.890	480.713	所以我們讀啟示錄的時候,跟讀一般書信不太一樣。
480.713	487.957	我們不能夠, 全篇都融會貫通,然後用後面的經文來解釋前面的經文。
487.957	492.180	因為常常這個就是,啟示錄會讀它的一個秘訣。
492.180	494.982	就是讀到哪,懂到哪。
