start	end	text
1.613	3.634	好,弟兄姊妹平安。
3.634	8.695	感謝主,我們今天要用一個戲劇來呈現我們今天的講道。
8.695	11.116	好,感謝主,感謝主。
11.116	18.478	我們待會兒呢,我們待會兒呢,會從零開始來一直數數數數。
18.478	20.698	每一秒鐘代表怎麼樣?
20.698	27.000	代表一個月,我們會一直數到四百五十六,就代表怎麼樣?
27.000	32.759	那四百五十六的那一秒的時候, 會發生一件讓你意想不到的事情。
32.759	47.769	那首先呢,我需要助理,一個助理,來,兩位助理來,一個人幫我搬椅子,謝謝。
47.769	50.170	好,這是一個什麼?
50.170	53.993	交代,來,讓大家證明一下這是一個交代,魔術秀。
53.993	55.554	Albert 魔術秀,來。
60.486	62.748	這是膠帶嗎?
62.748	64.770	我們再把它拉長一點,看是不是一個膠帶。
64.770	70.034	讓大家看一下,這真的是一個膠帶。
70.034	86.107	來,我們把這個膠帶貼在地上。
86.107	92.742	OK,我現在要徵求一個弟兄跟一個姊妹, 做一個非常困難的動作。
92.742	96.964	做到人就可以獲得精美的禮物。
96.964	113.914	有沒有志願者?
113.914	114.655	先一位弟兄。
114.655	117.216	我們掌聲鼓勵黃師傅。
120.265	125.546	姊妹呢，有沒有姊妹，高難度的動作喔，非常高難度的動作。
125.546	133.048	誰，誰，誰，來，來，來，歡迎，歡迎來，我們給她掌聲鼓勵。
133.048	167.620	來，請到臺上來，助理小姐上來，對，謝謝，高難度，可以嗎，好，我們面對大家，這個動作非常的高難度，就是你有沒有辦法， 一秒鐘,跨過這條線,坐在這個椅子上面,很高難度,一秒鐘,然後,跨過,我坐不到,你知道嗎,但是我不知道你可不可以,成功的怎麼樣,來,我們就有精美的禮物,來, 成功的話我們就得到精美的禮物。
167.620	169.021	來試看看好不好。
169.021	170.522	這個真的很困難。
170.522	172.764	就是你心臟旁邊。
172.764	174.825	一秒鐘然後做下去。
174.825	175.946	怎麼還沒開始就那麼厲害。
175.946	177.988	再一次。
177.988	179.749	好厲害好厲害。
179.749	180.930	我做不到你現在做得到。
180.930	184.093	好我們一起喊一秒鐘。
184.093	184.853	看看可不可以。
184.853	186.534	來預備。
186.534	188.996	來一秒鐘。
188.996	190.558	你做到了。
191.817	193.578	很難耶,你竟然做到了。
193.578	195.299	來,我們請起立,來。
195.299	201.602	來,我們頒獎給黃師傅,來。
201.602	203.903	很可惜沒有人幫我們照相,對,感謝主。
203.903	205.384	但是這是非常不容易的。
205.384	210.606	好,我們看一下我們姊妹。
210.606	216.529	好,姊妹換你,我們一樣給姊妹們鼓勵做這個非常難的動作,因為我做不到。
216.529	218.010	來,預備,來。
218.010	219.211	好,一起來什麼?
219.974	221.675	一秒鐘。
221.675	222.476	怎麼這麼容易?
222.476	223.276	再試一次好不好?
223.276	224.897	來,再試一次,來來來。
224.897	226.458	預備,來。
226.458	228.039	一秒鐘。
228.039	229.140	哎呀,掌聲鼓勵。
229.140	233.763	好,一樣送你一本書。
233.763	235.504	你們兩個好棒喔,對喔。
235.504	241.128	好,我們給他掌聲鼓勵,請下去,謝謝。
241.128	243.510	真的很難喔。
243.510	246.492	我的任務就是要跨進去,做進去。
247.227	304.086	我要在456秒裡面每一秒代表一個月我要在456秒裡面成功的進去但同時有幾位演員我們請演員上台來給演員掌聲鼓勵來 待會這幾位演員他們代表怎麼樣不同生活領域的人他們也在過他們的生活我待會也要下去過我的生活待會我要請這個燈光你們剛剛第一堂的配合正堂跟副堂的燈光隨時怎麼樣按照劇情調整亮一點暗一點甚至全觀都無所謂然後私情也是配合一下我就下去過我的生活但是你們要幫我注意一件事情 每一年就提醒我怎麼樣一年到了我又一年了所以多久是一年 12是一年,你懂意思嗎?
304.086	305.047	你要提醒我。
305.047	307.650	但是我沒有成功你們害的。
307.650	312.874	接下來這個時間到456之間,我們大家自由。
312.874	317.919	你要上廁所、講電話、吃早餐、聊天、看表演。
317.919	321.502	反正在456裡面,隨便你要做什麼都可以。
321.502	324.525	但是記得到456的時候怎麼樣?
324.525	327.087	有一個非常奇妙的事情會發生。
327.087	328.909	而且你們過程中要一直提醒我怎麼樣?
