start	end	text
0.009	7.979	每次牧師來講道的時候,都會安排弟兄姊妹來做生命的見證。
7.979	15.788	大量教會這幾年來一直在創造一個鼓勵的環境,也是一個安全感的環境,就是要成全怎麼樣?
15.828	17.388	聖徒。
17.388	18.129	各盡其職。
18.129	21.870	建立基督的身體,就是教會。
21.870	32.952	我看見已經有很多的果子,這些產業,他們人生本來在撲朔迷離,山窮水盡,一無路。
32.952	43.436	後來經過這個生命的春夏秋冬神的帶領, 原本一堆不敢做夢的人,不敢放棄自己生命的那些熱情異象的人,怎麼慢慢被神怎麼樣?
43.436	49.018	又恢復了,柳暗花明又一村。
49.018	56.961	所以待會我們要請一位奇女子,不是奇皇后,奇女子。
56.961	58.242	講奇皇后就有反應,我就知道你們這些素質。
58.302	64.305	齊皇后亂演了,我跟你講。
64.305	66.766	那個齊皇后後來怎麼樣?
66.766	70.528	她一直想要謀害她的丈夫,讓她的兒子早點篡位。
70.528	73.590	有看喔,測試一下你們就有看。
73.590	75.170	真是的。
75.170	76.771	好啦,要國際館嘛,對不對。
76.771	80.253	知道東亞的潮流。
80.253	86.016	我們就邀請到我們當中的這位奇女子,也是一位偉大的母親,偉大的妻子。
86.016	88.037	我們就來歡迎靜怡姊妹來掌聲鼓勵。
93.029	96.090	好,我們請這個齊皇后就位。
96.090	101.272	齊皇后在竹裡面還是會被翻轉的。
101.272	104.713	我就是,雖然沒看過那部片。
104.713	113.936	站在這裡很激動,因為實在是,我們知道做見證就必定是你曾經經歷過一些故事。
113.936	116.177	經歷過了才可以上來做見證。
117.671	133.241	其實我一直情緒都一直很平靜,剛剛那個敬拜實在是太好了,所以我從剛剛敬拜就開始哭得不行,所以現在有點情緒沒有辦法,謝謝你。
133.241	145.585	好,簡單的來說一下,就是,很多弟兄姊妹認識我,大概知道過我的經歷,我大概提一下就好,就是我大概三歲的時候,我父母親就離婚,然後, 是我媽媽離開的。
145.585	153.068	所以我爸爸帶著我,他是有很多複雜的情緒,因為他看到我就會想到我媽媽。
153.068	162.713	所以他又覺得我是一個責任,可是我卻從小是被我父親否定的長大的,因為在我身上太多我媽媽的影子。
163.729	168.271	我的家庭背景大概是這樣。
168.271	179.337	我從小就喜歡畫圖,喜歡唱歌,但是我爸爸都說這些都不能當飯吃,然後我數學很不好,我爸還叫我去念商科,因為他說女孩子念商比較好。
179.753	184.616	於是我就念了德民商專、財稅科。
184.616	185.937	我念了五年,念了六年。
185.937	189.059	我每一年都在暑休,都在被盪。
189.059	189.579	所以我爸爸當然也是對我很失望。
189.579	196.043	然後功課又不好,所以就更加的覺得這個女兒很不好。
196.043	203.788	所以種種的不好都是跟我媽媽一個樣。
203.788	207.382	那好不容易我 有盡教會。
207.382	218.177	我小時候在鄉下的時候,父母離婚之後,我被帶到鄉下去的時候,我有到過兒童主任學,那是我開始認識神,可是我並不明白那是什麼。
219.343	230.731	也是等我再次長大之後,我再次走進教會之後,我的生命開始被上帝翻轉,我開始認真面對我的生命。
230.731	239.778	於是我,你知道我這麼不好的成績,我居然考差班大學,不到3%的錄取率,我考上中原的商業設計,我如願的去畫圖了。
240.879	248.285	然後我的父親,他也終於說,你早就應該去信基督教了。
248.285	255.690	因為他覺得他拿我沒辦法,但是去到教會之後,他看到這個孩子改變。
255.690	259.173	然後之後,也很奇怪,我本來念的是商業設計,就是廣告。
259.173	261.875	廣告是什麼?
261.875	265.258	對不起,這邊如果有廣告的同業,請原諒我這麼說。
265.258	269.475	廣告就是把不是很營養的, 標示的很營養豐富,就可以賣錢。
269.475	284.711	所以我以前做的是這個,可是神卻很奇妙在我畢業一年,我也去了廣告公司,可是神居然很奇妙把我拉到紀錄片, 我就再去考紀錄片研究所。
284.711	298.519	當然也很奇妙,就是我什麼都不會,然後就是很本能的拍了一部影片之後,我就考進國立台南藝術學院的印象紀錄研究所。
298.519	299.000	那這一次我爸爸當然是再次的覺得說,他信耶穌不錯這樣子。
