start	end	text
0.179	26.609	跟你旁邊講說,你今天在這邊真好。每次我們這個報告,你有沒有發現真的是東西很多,對不對?所以請你把這個報告帶回去,就是可以嚴加的,就是好好的讀一讀。那可能可以開一個報告小組,就是每天在報告裡面你有什麼領受,你可以跟分享一下。
27.056	55.383	有很多很棒的報告,你一定要記得有些的活動,像你看我們在12月份連續已經有好幾個活動在這邊,我們昨天在這邊已經有一場步道會,昨天有來步道會的人可以把手舉起來嗎?感謝主,那今天你們忍耐一下,我要講一樣的東西,你以為傳道人這麼好做,很辛苦耶,忍耐一下。昨天在這邊有一個很奇妙的事情,今天一找那個,今天憲師的陪你姊妹,唱好不好聽?
56.169	85.659	感謝主,感謝神。我們給神一個掌聲好不好。也給神一個掌聲,也給我們的姊妹一個掌聲。因為神把這樣的好的同工放在我們當中。他今天早上跟我講一件事情,他說昨天在這邊,在這邊我們辦步道會,就有一個家庭是第一次來到教會了。然後他昨天就信耶穌了。然後而且他們是跑出來的時候,他的先生還很驚慌,說這個太太怎麼這樣子,怎麼突然跑出來。因為我昨天請他們來到前面,
85.998	115.068	我們為他們禱告,為他們祝福。還有很多的見證,很多人給我feedback,說我們的活動做得好棒,有其他教會路過我們的教會,他就進來看,應該是,好像是士林的教會,他就看到我們教會的活動,他沒有辦法看完,因為他要趕到其他地方去,他就出去的時候跟我們的傳道講說,你們教的節目真優質耶,你們的教會真的很棒,我告訴你,我們的節目真的很優質,昨天有來的可不可以做見證,如果你覺得是,把手舉起來。
115.882	138.902	感謝主,我們的教會的節目真的非常用心,非常優質。昨天除了後面賽大師那段不優質以外,其他都是優質的,因為我是走下流路線的。因為我是下流人,我走下流路線的。我告訴你們,我們教會預備了這麼多的活動,都是為了要傳福音的。所以你看見了我們這上面這麼多的福音行動,請你回去看一看。
139.411	168.077	一定有一些的人是你適合邀請來的。昨天就有人相信有人會得救。昨天有人回應主的呼召。昨天有人跟教會一起行動。他們就把朋友邀來了。邀來之後,昨天就有人信耶穌了。你知道這個教會有一個很特殊的恩膏,就是我們很會傳福音,而且我們很愛傳福音,而且我們喜歡傳福音,而且我們無所不用其極的就是要傳福音。我告訴你們,福音是非常非常重要的。如果一個基督徒失去福音的這個主體,
169.821	198.637	怎麼講,我們生命中的一個很重要的主題在你裡面失去了。基本上你當基督徒會很痛苦,因為你不知道要做什麼。對不對?你當基督徒做什麼?真的不知道要做什麼。就每個主日來教會,然後在基督律,然後握手,然後就聽一些人無聊。我覺得我以前,因為我是牧師的孩子。我以前最覺得莫名其妙的時候,這些人為什麼每個禮拜來聽我爸爸講話呢?而且我告訴你,我爸爸的道我都會背了。
199.002	224.106	你知道,其實牧師很好當,我教你們。你只要把節旗先抓出來,你為每一個節旗預備一個信息。然後每一週呢,你大概準備一些信息。所以你只要預備52張獎章,你就可以當牧師了。然後我就在想說,如果爸爸哪天不在,我就可以當牧師了,因為我都會講。那這些人為什麼這麼無聊,一直來聽一個人講道。我以前小時候有這種想法,可是當我真實的被耶穌遇見之後,我發現一件事情。
224.548	252.997	為什麼有人這麼樂氣來到教會?當然我相信各位都不是之前那種,對不對?就是我剛剛講的那種,只是習慣,或者不知道做什麼。我發現有一些人他們來到教會是為了要更親近神,然後更明白神的旨意。為什麼?因為他們要出去執行神的旨意。神的旨意就是什麼?祂願意萬人得救。這是一個基督徒要先明白的事情。我們一定要花很多時間傳福音。所以我再講一次,所有這邊所講的這些的
253.285	281.659	請你邀請朋友來﹖只要你相信神會得著人﹖你把他帶到教會的活動裡面﹖跟教會一起同工﹖他就會信主。我昨天還聽到﹖早上Penny又跟我講一個事情說﹖他有一個﹖他的子女的一個朋友﹖很討厭教會﹖而且有來過教會兩次﹖他就覺得教會很無聊﹖而且他覺得教會實在是不好﹖可是昨天他又去﹖來了一次﹖然後他回去他就跟Penny講說﹖他問他說﹖某某某你覺得怎麼樣﹖
