start	end	text
0.009	60.933	好,我們所以因著這個H1N1我記得我在以前之前我有講過一篇道叫做快樂的基督徒守則在更早以前我講了一個叫健康的基督徒生活今天我要分享一個我想用另外一個角度來分享我要預備的這個講題的題目叫做基督徒的流行怪病基督徒的流行怪病我們先來讀一些經節我有預備那個PowerPoint我們一起來把它放出來好不好 請你翻開約翰三書第二章聖經有沒有請你打開你的聖經有沒有人沒有帶聖經的請舉下手有沒有人帶聖經的我們同工把聖經拿過來那我再提醒一下聖經基督徒帶聖經是怎麼樣很正常的就像你出門會穿衣服一樣我是講基督徒啦如果你不是基督徒沒有帶聖經是合理的如果你已經是基督徒了 來教會還忘記帶聖經的話,真的有點怪怪的。
60.933	62.655	就像你出門沒有穿衣服一樣。
62.655	66.057	所以請你帶著你的聖經。
66.057	74.542	我們的聖經是為著可能你邀請的第一次來的朋友,或者你真的可能是遠行,有些聖徒可能常常遠行,忘記帶聖經。
74.542	81.506	那如果您是在當地的local的弟兄姊妹,鼓勵您讀自己的聖經。
81.506	84.408	約翰三書的第一章,第一章的第二節。
85.230	88.932	約翰三書第一章的第二節,我們來讀。
88.932	91.673	我們從第一節來讀好了,一起大聲來讀。
91.673	92.294	你翻到了嗎?
92.294	94.675	請你幫旁邊的人看一看,好不好?
94.675	95.475	幫旁邊的人看一看。
95.475	105.821	我今天有很多的經節,所以我今天會非常快速的,而且非常非常急迫的,要把這個信息分享完。
105.821	108.482	基督徒的流行性怪病。
108.482	111.704	約翰三書第一章,我們一起來讀。
111.704	114.385	做長老的,寫信給親愛的該有。
114.855	126.198	就是我誠心所愛的,親愛的兄弟呀,我願你凡事興盛,身體健壯,正如你的靈魂興盛一樣。
126.198	136.341	第二節再大聲來讀,親愛的兄弟呀,我願你凡事興盛,身體健壯,正如你的靈魂興盛一樣。
136.341	148.606	跟你旁邊的那個人講,而且你按手在他身上說,親愛的姊妹或者兄弟呀, 我願祢凡事興盛,身體健壯,正如祢的靈魂興盛一樣。
148.606	158.651	再跟祂講一次,親愛的弟兄姊妹啊,我願祢凡事興盛,身體健壯,正如祢的靈魂興盛一樣。
158.651	159.391	Hallelujah!
159.391	162.853	奉主的名,命令所有H1N1的病毒離開我們,我們一起來禱告。
163.353	175.617	主耶穌,我們在祢面前,主啊,大大的宣告,主啊,我深願主啊,所有在祢當中,在祢的愛裡面的,凡事興盛,身體健壯,正如我們的靈魂興盛一樣。
175.617	186.281	主,我們命令所有的病菌離開我們,我們命令所有的恐懼離開我們,我們願祢的平安,健康,屬天的健康,神聖的健康,臨到我們的身上。
186.281	192.764	特別為著我們的孩子們禱告,主祢保守看顧我們的孩子們, 基督徒有一些流行性的怪病。
192.764	196.928	我當基督徒一段時間,我從小在木家長大。
196.928	219.829	我的父親是 我從小就在基督教打滾。
219.829	223.233	不能說打滾,因為你就常常看見一些有的沒有的東西。
223.233	227.877	然後我服事今年已經第八年,整整第八年全職在教會服事。
227.877	232.522	如果加上以前在機構的話,已經第十年在整個服事的過程中。
232.807	244.016	所以我有一點點的領受,小子在這邊,龍徐下這個小弟弟來分享一下,我覺得基督徒有一些奇怪的病。
244.016	250.362	第一個,我有做一個PowerPoint,我們來看一下,我覺得基督徒的一個病是跟眼睛有關係的,我們先從眼睛來看。
251.340	252.921	我的PowerPoint你們準備了嗎?
252.921	253.962	看一下齁。
253.962	255.663	我覺得今天,因為有太多病了齁。
255.663	260.186	我一直在禱告,你知道為了這個章節,我真的左塞右塞,因為有太多的病。
260.186	262.768	而這些病不是你們生的病,你們絕對沒有病。
262.768	265.730	這些病都是我自己得過的,然後好過來的。
265.730	267.812	有的正在治療中,有的還在學習當中。
268.131	275.993	這些病呢,我挑出幾個,眼睛的病,其中有兩個跟我一起來念,叫做慢性鼠視大小眼。
275.993	278.754	第二個叫做慢性鼠淋青光眼。
278.754	287.577	我覺得這是兩種在基督徒群體裡面最容易發現的,什麼叫做慢性鼠視大小眼,因為它是很慢的,慢慢的侵蝕你的。
288.677	293.438	簡單來講,我們只看重體面的,輕看軟弱的。
293.438	298.359	這個不是最近才有的病,H1N1是最近才有的病,突變種。
298.359	310.243	這個病在主耶穌時代就有了,有些法利賽人專門看那些長得好看的,有錢的,比較大顆的,以前比較大顆的,家裡都比較好, 以前如果不肥美。
310.243	312.685	為什麼聖經講說這個人看起來肥美。
312.685	314.246	因為你如果家裡面有錢。
314.246	315.828	你當然吃得肥美對不對。
315.828	317.629	以前不是像我們現在這樣。
317.629	319.570	隨便都有什麼山珍海味可吃。
319.570	322.012	所以他們可能都選擇那些。
322.012	322.793	重看的。
322.793	323.794	好看的。
323.794	325.375	然後他們甚至請那些。
325.375	327.276	好像比較有名望的人。
327.276	328.517	來到上座來。
328.517	329.238	弟兄姊妹。
329.238	331.259	基督徒有時候有這樣的病耶。
331.259	332.820	有些有時候弟兄姊妹。
332.820	334.902	有些人來到教會裡面來。
334.902	336.143	不怎麼好看你知道嗎。
336.527	339.109	像這樣啦。
339.109	343.151	有的人身上還有些味道。
343.151	347.634	有些人可能他不像你所一樣的成長背景。
347.634	351.216	他講的話或者他的學識還講並不及你。
351.216	355.878	你可能就開始有點 慢性的屬是大小眼。
355.878	358.699	常常是這樣子的。
358.699	368.642	請我們回顧一下,我自己有得過這個病,所以我在說我自己,我不是說你們,可能你們的眼睛都長得很正常,或者是你們根本是瞎眼,我就不知道。
369.582	371.964	我不知道你們是哪一種眼。
371.964	375.768	我希望至少你們眼睛可以看見。
375.768	378.810	就算是瞎眼,奉主耶穌的名,瞎眼要得醫治。
378.810	381.273	大小眼要得平均。
381.273	394.003	所以這個病很嚴重,在教會裡面常常,你常常去一些教會,其實我在教會太久了,我常常遇見一些基督徒, 很多的人,甚至他們跟我講說,我不想去你們教會,你們教會的人大小眼。
394.003	397.945	我們比較窮困,通常來到教會裡面的人,常常是怎麼樣?
397.945	401.408	不體面的,軟弱的,生病的,甚至犯罪的。
401.408	406.970	所以你不要想說在教會裡面都是那些不得了的, 好像發光的人一樣。
406.970	413.351	通常教會裡面,我跟你講,八成都是怪人,病人,還有一些是生病的人,包括我自己在內。
413.351	416.172	我說我是怪人,你們一定同意,對不對?
416.172	418.052	我超怪的,Hallelujah!
418.052	421.493	我自己也覺得我很怪,我爸爸都覺得我有病,感謝主。
421.493	424.373	就是因為我們有病,我們很怪才需要耶穌,對不對?
424.373	426.754	如果你沒有,你來找耶穌幹嘛?
426.754	434.375	所以我的經驗在教會裡面,八成都是這樣的人,但是我們這些人很奇怪,我們常常有大小眼,奉主的名,這個要對付的。
434.855	437.497	第二個是,慢性屬靈的清光眼。
437.497	438.578	是什麼東西呢?
438.578	443.562	就是說,看不到恩典,只看到缺點。
443.562	446.264	很多人是這樣子的,哎呀,主啊,你怎麼不幫我啊?
446.264	447.905	啊,主啊,怎麼發生這種事?
447.905	450.947	啊,主啊,你有沒有,真的是,你有沒有,你存不存在啊?
450.947	452.489	啊,主啊,那個人怎麼樣?
452.489	453.169	那個人怎麼樣?
453.169	456.512	主啊,為什麼他比我還要更多更多更多?
456.512	460.335	我看到那個莊牧師說,哇,聲音太大聲了,小聲一點。
460.335	461.095	我的聲音很大,OK。
461.095	464.578	其實我可以提供一下,也可以講到,你知道嗎?
464.578	464.698	OK,Hallelujah,OK。
465.299	469.062	這是為了要那個教會裡面,好像現在流行用麥克風講道。
469.062	473.044	我記得在摩西時代沒有麥克風,我不知道摩西怎麼講道,非常厲害。
473.044	473.965	感謝主,你知道嗎?
473.965	478.768	在我們的信仰裡面,有時候有些是清光眼。
478.768	480.689	很多人其實已經擁有很多了。
480.689	489.095	我最近服侍一些人,然後我服侍一對夫妻,那個妻子一直跟我哭訴怎麼樣怎麼樣怎麼樣。
489.095	497.839	我突然有一句話進到我裡面,我就跟她講說, 我有個感動,我想請問你,你有沒有為你所擁有的東西感恩過?
497.839	500.180	他大概停了三秒。
500.180	501.580	沒有耶。
501.580	503.201	我們常常是這樣子耶。
503.201	507.882	我們常常抱怨我們沒有的,但是我們卻不感恩我們所擁有的。
507.882	511.043	這是一個很奇怪的病,很奇怪很奇怪的病。
511.043	516.985	而且在基督裡面特別多,特別是老基督徒。
516.985	521.447	那種當基督徒很久的人,特別覺得恩典是習以為常的。
522.346	525.527	弟兄姊妹,我們來看一些經節。
525.527	527.347	《路加福音》11章34節。
527.347	528.627	請你往前翻一點點。
528.627	532.048	《路加福音》的11章34節。
532.048	534.048	翻開你的聖經,《路加福音》11章34節。
534.048	536.229	我今天有非常多今天要講,我有講得很快。
536.229	539.469	我今天應該會持續在四檔、在五檔之間。
539.469	546.030	我沒有辦法降慢速度,可能到最後還要開一個turbo,因為我一定要在準時結束好不好。
546.030	547.571	弟兄姊妹,請跟我一起配合。
547.571	554.340	如果你翻得慢,你就不要怪我, 那個結束很慢,所以請你趕快翻到,翻到了對不對,我們一起來念。
554.340	563.725	你眼睛就是身上的燈,你的眼睛若瞭亮,全身就光明,眼睛若昏花,全身就黑暗。
563.725	575.851	我們再翻到舊約,在詩歌的附近,雅歌第一章第一節,你把那個聖經中間打開,再往前翻一點點,就是雅歌。
575.851	578.913	請你翻開雅歌,雅歌這邊有提到什麼?
580.026	583.809	第一章的第十五節,請你跟我翻開了沒有?
583.809	584.589	翻到了沒有?
584.589	585.430	翻到了沒有?
585.430	590.833	好,我們一起來讀雅各的第一章,第十五節。
590.833	600.220	喔,原來上面有打...打...我想說你們都不用看聖經,直接一直看我還可以這麼厲害背在...背起來,原來後面有這個東西。
600.220	605.063	我的佳偶,你聖美麗,你的眼好像鴿子眼。
605.063	609.177	我還是建議鼓勵大家盡量翻聖經, 這個也是一種病。
609.177	612.964	基督徒得了一種叫做,慢性的不會翻真心手。
612.964	614.767	怎麼翻都翻不到,奇怪。
614.767	615.889	這也是一種病,我今天不會講。
616.527	619.109	弟兄姊妹,這是一種病要對付,好不好?
619.109	623.331	我們的聖經很重要,不是只要靠工具,你要自己能夠翻得到。
623.331	625.833	翻得慢、翻得快是一回事,你要翻得到,OK?
625.833	626.433	好嗎?
626.433	629.275	有的人聖經打開還黏在一起,根本沒有翻過。
629.275	630.456	Hallelujah,感謝主。
630.456	634.598	還有人一直在翻翻,翻不到,因為你看的是《摩門經》,我們是讀聖經,好不好?
634.598	636.299	這是完全不一樣的東西。
636.299	638.240	弟兄姊妹,怎麼又不見了?
639.241	661.130	慢性屬靈清光眼，慢性屬視大小眼，在路加福音11章34節告訴我們我們的眼睛就是燈啊我們身上的燈若瞭亮瞭亮這個字呢 那個字是single,單一純淨的意思。
661.130	667.396	如果我們的眼睛常常單一純淨的注視的話,我們全身都亮亮,那你要注視什麼東西?
667.396	669.317	注視主耶穌基督。
669.317	673.561	你常常注視祂的時候,你生命的光就燃起來,就亮亮起來。
673.561	702.883	在雅歌裡面, 這個王,這是一個故事,也沒辦法講,就是有一個王,然後有一個使女,他們兩個的愛情故事,這個王稱讚這個家偶,這個使女,美麗,他說你好美麗,你好美麗,你的眼睛像鴿子眼,我想說怎麼會有稱讚的眼睛像鴿子眼,鴿子眼, 很奇怪,怎麼有人稱讚人家,你眼睛超漂亮,像鴿子眼,從來沒聽過,只有雅歌寫出這個東西,人家還稱讚他是什麼偉大詩人,這什麼邏輯。
702.883	714.187	但是透過一些我們的前輩,他們在那邊讀經,他們說,喔,聽說鴿子的眼睛,一次只能注視一個地方,專注一個地方,我不是鴿子啦,我不知道他到底可不可以。
714.187	726.381	但是我在想,大概有點可能,如果你去過真理大學,你去那邊餵鴿子,或者有地方餵鴿子,鴿子總是 然後你靠近祂,慢慢靠近祂,祂也不會走,因為祂只注視祂吃的東西。
726.381	730.444	你等祂發現你的東西已經很近了,祂就飛走了。
730.444	738.312	是有可能,我不知道,但是好像鴿子眼在講什麼,好像這個單一,這個療量在講什麼,我們要注視一個東西。
738.312	743.912	弟兄姊妹,你要注視在主耶穌的身上, 你這個人看不到恩典,很多時候你只看你自己。
743.912	749.355	你這個人看不到這個人的好跟壞,因為你沒有看見他生命中基督的成分。
749.355	762.604	弟兄姊妹,如果你要從大小眼變成一個真正可以看見人的眼,你就從一個人的當中,好像怎麼樣,你在看他,你在跟他交往的時候,你在跟他互動的時候,你是看到基督在他身上的工作。
762.824	764.344	在祂基督在祂身上的恩典。
764.344	766.765	基督即將要給祂的祝福。
766.765	769.766	或者基督要透過我所要帶給祂的。
769.766	773.427	這樣的狀況你才不會常常大小眼。
773.427	775.368	弟兄姊妹很多時候你看不到恩典。
775.368	777.048	請你多看一些基督。
777.048	778.669	基督給你什麼?
778.669	780.750	基督已經在你當中所成就了。
780.750	782.490	這個是非常重要的。
782.490	784.231	所以我有一個處方籤。
784.231	785.511	剛剛我講的是病症。
785.511	787.532	就是慢性屬性大小眼。
787.532	788.892	慢性屬靈金光眼。
788.892	794.382	我的處方籤就是我們要帶上 專注基督牌矯正眼鏡。
794.804	832.326	什麼意思﹖你開始大笑的時候﹖我戴眼鏡﹖專注基督﹖主啊﹖主啊﹖這個人是你所愛的﹖Hallelujah﹖這個人裡面有靈魂﹖是你要拯救的﹖你開始要抱怨的時候﹖你就戴上屬靈的眼鏡﹖主啊﹖感謝你﹖你給我一切美好﹖專注基督牌﹖屬靈的眼鏡﹖哪裡有得賣﹖我不知道﹖反正你就是把它戴上就對了﹖我有只有一副﹖我不能給你﹖你自己想辦法拿到﹖我等一下會告訴你﹖哪裡有得賣﹖希望書房可能最近正在代理當中﹖第二個我們要 耳朵的疾病,眼睛有這個疾病,耳朵有一個疾病,叫做慢,一起來念,慢性探聽八卦中耳炎。
832.326	836.549	第二種叫做選擇性不順服耳膜炎,這什麼玩意兒?
836.549	848.478	就是說,有的人他專門愛探聽,嘿嘿,那個張家發生什麼事啊,嘿嘿,那個李家發生什麼,嘿,你說那個牧師最近發生什麼事,我就說嘛,嘿嘿,對,一定還有,你知道嗎?
848.478	849.499	這個叫什麼?
849.499	852.041	慢性探聽八卦中耳炎。
852.041	860.655	我告訴你,很多人得這種病, 真的,真的,很多人得這種病,可能你有,沒有關係,你一定可以得救的,因為我等一下會開處方簽。
860.655	865.937	這個症狀就是你愛聽,而且超喜歡聽,不聽,心癢癢。
865.937	881.503	很多這樣的人,特別,姊妹,這個不是我的判斷,不要這樣,不要這樣,不要這樣,我們的這個前輩告訴我們的,還有很多書上這樣寫,我也是不太認為啦,只是我講到的緣故我要講出來,對不對。
881.503	890.643	姊妹,特別有這個齁, 我覺得姊妹,神照她的耳朵,特別的有一種恩賜,就是喜歡聽到一些讓她心癢癢的東西,OK?
890.643	895.567	因為不一樣了,弟兄是用看的,姊妹是用聽的,Hallelujah!
895.567	904.494	慢性探聽八卦中耳言,這個是我們常常會遇見的,第二種叫做選擇性不順服耳膜言,這什麼東西?
