start	end	text
9.172	13.473	老闆說,你所有的客人我都不會去跟你搶。
13.473	31.038	我相信我的上帝會帶我走出屬於我自己的路。
31.038	36.100	當初決定要自己創業的時候,當然所面對的就是要有地方。
37.227	40.728	後來有看到,就是我現在住的這裡。
40.728	46.510	那我站在外面我在想說,哇,這麼棒的地方,真的是上帝要給我的嗎?
46.510	50.872	真的是上帝賜給我的迦蘭美帝嗎?
50.872	56.634	我覺得那個恐懼會有,當然,因為有非常多的不確定性。
56.634	63.656	也是跟自己說,如果我沒有這樣子跨出來的話,我會覺得這是我的夢想,我可能會遺憾。
65.930	71.493	在那個時候的經濟狀況來講,其實並不是非常的適合。
71.493	76.796	尤其是隔年碰上金融海嘯,其實很多人都在放無心家。
76.796	85.321	那甚至有時候朋友來找,哇,也是會跟你說,你現在出來做不對啊,這可能是要三五年才有辦法打平啊,怎麼樣。
85.321	87.462	哇,就講了很多消極的話。
87.462	91.485	其實那時候心裡有時候真的是想到,會涼了一半。
91.485	95.207	還好有我太太不斷地在給我鼓勵。
97.415	103.619	我信主跟上帝最親密的關係,就是在我創業的這段時間。
103.619	106.761	因為我每天都要讀詩篇,都要讀箴言。
106.761	109.843	我覺得不讀的話,我今天好像一點力量都沒有。
109.843	114.565	然後就在工作當中,就會在思想聖經的章節的話語。
114.565	118.068	甚至於我在工作的時候,好像上帝就會來跟你對話這樣子。
131.988	133.849	我自己實在是不能夠做什麼。
133.849	140.795	但是,我當初只有一個想法,就是在我手上能做的,我要盡全力的把它完成。
140.795	143.777	那不能做的,上帝為我負責。
143.777	149.802	就這樣子,我認真的把每一件事,每一個客人,我都把它做好。
149.802	152.024	上帝就越來越豐富的來帶領我。
162.807	179.195	弟兄姊妹,我們歡迎王世雄弟兄跟建華姊妹。
179.195	181.596	歡迎,歡迎。
181.596	182.437	兩位請坐。
184.872	193.698	謝謝你們兩位今天跟弟兄姊妹聊聊天事情要不要稍微介紹一下你公司是做什麼的?
193.698	210.410	我公司其實是專門在幫客戶生產一些醫療器材用品還有一些電子還有自動控制法的一些精密的零件都用到什麼地方去呢?
210.410	218.147	有的是用在人的骨頭身上去 所以你們可能身上有他的產品也不一定。
218.147	218.327	對。
218.327	224.689	你要不要稍微講一講當初為什麼想到要創業?
224.689	230.830	我在原本公司其實老闆對我相當的好,讓我在當中有很大發揮的空間。
232.875	243.964	我信主以後,其實我是我們家第一個信主,但信主的那種從上帝而來的喜樂跟平安,那其實常常會想跟同事間來分享。
243.964	249.289	可是我老闆,讓我在公司不能夠這麼自由的來做這件事情。
249.289	254.133	所以你為了傳福音的緣故,就準備自己創業?
254.133	254.713	可以這麼講。
254.713	256.435	那麼鼓勵吧。
259.991	270.175	那建華在這個過程當中的話,他跟你講說,他好的薪水這樣,他不幹了,他要自己創業,你那時候感覺是怎麼樣?
270.175	270.295	我會闖。
270.295	272.536	你會闖喔?
272.536	281.479	那你要不要跟我們分享一下,當時你們夫妻怎麼樣來解決要不要創業的問題?
281.479	283.260	是他說了算還是你說了算?
283.260	283.740	他說了算。
283.740	284.760	他說了算,好。
284.760	285.921	但你怎麼支持他呢?
285.921	285.941	會闖。
287.176	308.576	當然就禱告,我覺得,而且我覺得真的他很想傳,可是因為剛剛第一場是我公文在說我們不方便講什麼,因為他這個,因為說實在的,真的是因為他去工作的地方剛好是他哥哥,其實他哥哥對他很好, 但是就是等於是說兄弟代嘛。
308.576	315.378	所以他哥就對福音就是,他說你在我工廠就是不能講,就是不能講這樣子。
315.378	317.099	對,所以變得他很卡。
317.099	321.441	但是你沒那麼偉大,因為福音而出來工作,那真的是很可怕的事。
321.441	330.384	對,我覺得,那是因為我覺得他有他的夢想,因為他覺得想要提攜很多可能就是比較弱勢的孩子。
330.964	336.505	他覺得給他魚吃﹐不如給他盧克賽。
336.505	341.526	所以你也認同他這樣的一個心願,你願意成全他,夫妻就一起走這個。
341.526	345.067	那剛才好像看了影片上頭,出來時間不是很對嗎?
345.067	346.527	遇上金融風暴嗎?
346.527	346.787	是的,沒錯。
346.787	347.587	那你怎麼熬呢?
347.587	350.188	你們怎麼熬過去的?
350.188	361.716	其實剛出來的時候是滿懷的雄心壯志,但是不到半年,其實我想說靠著我的經驗,靠著我的專業, 其實不到半年我撐不下去。
361.716	370.243	因為說實在,一切什麼東西都沒有,沒有設備,沒有員工,沒有客戶,沒有訂單,什麼都沒有。
370.243	376.867	在這樣的條件下,其實很多事情會讓自己很難的運作下去。
376.867	382.511	事實上在那個時候,家裡,我真的很感謝我太太,她把家裡顧好。
382.511	387.375	因為有父母,有小孩, 讓我沒有後顧之憂可以做。
387.375	394.039	但是在那個情況下,公司要運作下去,沒有訂單其實是很辛苦的事。
394.039	397.501	但是後來是怎麼走下去呢?
397.501	398.581	怎麼樣走出來呢?
398.581	400.763	其實我到最後我走不下去。
403.473	405.154	還好我有一位上帝。
405.154	410.317	我只能夠真的是謙卑跪下來,尋求上帝的代理。
410.317	412.778	對,我才有辦法繼續再走下去。
412.778	416.140	那我覺得那一段時間也是一個很重要的分水嶺。
416.140	419.803	我覺得上帝就在等我謙卑跪下來,尋求祂的代理。
420.623	425.128	當我這樣做以後,上帝就越來越豐富的來帶領我了。
425.128	435.000	所以你比摩西聰明,摩西40年的時候我很行,然後後面40年的時候我不行,然後最後40年的時候上帝交給你,你在很短的時間就把這全部走完了。
435.000	445.268	因為實在我沒有辦法,因為我其實當初創業的時候是把所有的 真的是所有的財產、房子都拿去抵押了,然後去買設備買儀器這樣子。
445.268	448.572	其實我沒有退路可以走,我只能夠往前走。
448.572	454.200	是,所以感謝主,其實目前的話,你們各方面的情況都很穩定了,是不是?
455.418	458.802	目前來講算是穩定。
458.802	463.667	我好像聽你講過你有一些訂單還不一定是國內的嘛,是不是?
463.667	464.448	是的。
464.448	468.172	那其實我從小時候書不是很愛念。
468.172	473.258	那英文雖然認識,但是每個字都認識,但是他們站在一起的時候我實在不知道是誰。
475.452	482.636	那上帝也很可愛,對,祂就帶了一個國外的,看到一個國外來的客人,然後呢?
482.636	484.056	那你就錯了。
484.056	488.659	對,還好祂會講中文。
488.659	490.620	所以就拿到訂單了。
490.620	492.881	對,然後後來慢慢的也是成為很好的夥伴。
492.881	495.102	那這個客戶,這個客戶現在變得很好的夥伴了。
495.102	495.982	對對對。
495.982	496.883	下次帶他來教會喔。
497.756	499.777	好的,好的,好嘛,對不對。
499.777	505.720	我們真是感謝弟兄姊妹他們給我們很好的見證,我們來鼓勵他。
505.720	509.663	我們用掌聲謝謝他們,鼓勵他們,謝謝。
509.663	516.246	那你往後走下去的話,對於你們公司,你們兩位對你們公司有沒有什麼期望?
516.246	516.767	怎麼走下去?
517.705	526.651	其實我跟我太太我們常常在想, 比我們有才能、有才幹,然後比我們有能力的人其實多的是。
526.651	532.435	那真的是很感恩上帝這樣子帶我們, 有這樣子在這樣子的位分上。
532.435	541.961	那我其實在公司的員工,不管是員工、客戶、廠商, 其實我覺得都是上帝, 給我的一個託付。
541.961	548.203	有機會的話當然要盡量的能夠把上帝的福音來向他們來傳講上帝的喜樂跟平安。
548.203	548.783	阿們。
548.783	549.343	謝謝。
549.343	553.665	第一件事情把那個老外找到我們教會來,下次他來臺灣的時候。
553.665	554.125	阿們。
554.125	557.146	好,我們再一次祝福我們弟兄姊妹,謝謝他們,謝謝。
569.292	574.319	謝謝壯漢壯士出手相救。
574.319	576.561	我們謝謝弟兄的服侍。
576.561	577.262	謝謝 謝謝。
577.262	580.487	弟兄姊妹平安。
580.487	592.368	我們今天要講 職場服飾我們要講第九講,題目是創業,所以我們請了世雄,請了建華他們來跟我們做分享。
592.368	609.511	前兩天師母在臉書上的時候就看到一個,你有沒有看到某某人在臉書上PO的東西,我說沒有啊,他跟你講的東西有關係。
609.511	615.901	郭董跟他有一番對話, 他說,郭董,我工作都很努力的。
615.901	618.023	郭董說,是,你工作是很努力的。
618.023	622.306	但是為什麼是爆肝的是我,然後做臺灣首富的是你的?
622.306	624.388	這不太容易回答,對不對?
624.388	627.029	我們郭董真的是不愧是郭董。
627.029	635.050	他的回答,他說,某某工程師, 你跟我呢,有三個地方是不太一樣的。
635.050	636.130	第一個是什麼呢?
636.130	646.657	第一個就是當時我創立鴻海的時候,我是把我全部家當都放上去了,跟我們弟兄一樣。
646.657	652.440	他說我放上去的話呢,我沒有後路的,我是不成功變成人。
652.440	655.682	所以呢,我這一條路一走下去以後,我就不能回頭的。
656.493	692.295	繁體中文， 蘋果Apple變成全世界那麼大聯盟公司做得那麼大。
692.295	696.316	證明我當時我的眼光讀到判斷正確。
696.316	697.197	你呢?
697.197	709.481	你呢就是根據你的學歷學經歷來我們鴻海來求職的時候考試一下我們根據你的當時考試的成績跟你的背景的話呢把你分配到你現在去的那個部門。
709.481	711.521	所以我是選擇的。
711.521	713.202	你是被選擇的。
713.202	715.223	所以第一個差別是我是創業的。
