start	end	text
2.500	23.485	我上一堂說過我這堂還是要說其實我比宋牧強要帥多了真的我是淡江大學畢業的我是航空工程系 幾年我已經忘記了。
23.485	38.069	我大學畢業以後工作了兩年,然後到加拿大去,在那邊念了一個機械工程的碩士,然後就一直在做工程師,不過也在做服事,今年才全時間的。
38.069	46.291	所以大學畢業以後,我是93年去加拿大的,1993年,所以已經20年了。
46.291	51.597	大學畢業又工作了兩年, 去了加拿大二十年,你就知道我今年幾歲了。
51.597	59.401	我有一個老婆三個孩子,不是三個老婆一個孩子。
59.401	67.626	我的太太現在也在我們當中。
67.626	71.148	跟你講個秘密,她是世界上最溫柔最漂亮的女人。
78.166	109.515	Hello這個禮拜我們在丹陽教會有所謂先知議員的研習會我們在討論說怎麼聽神的聲音本來我今天要講如何聽神的聲音可是我覺得好像不是如何好像是神的聲音在講什麼比較重要因為如何呢只是一個methodology只是一個方式但是呢content的內容卻是更重要的所以我們今天要看看到底上帝講了什麼 可以嗎?
109.515	110.656	好。
110.656	113.058	我們今天要講恩典與獎賞。
113.058	117.281	我們說我們要傳福音,對不對?
117.281	119.983	要吸引人來到神的國裡面。
119.983	131.732	來教會,來教會啊,我們有成長營,有夫妻營,有年輕人,有兒童主日學,還有主日崇拜很好,今天的講員是一個從加拿大來長得很奇怪的人,來啊來啊來聽啊。
131.732	136.256	我們到底傳福音是傳什麼東西?
136.256	137.237	我們要人信什麼?
138.643	141.484	我們看看耶穌講什麼好不好?
141.484	145.125	照著耶穌所傳的我們傳,我想大概不會錯吧?
145.125	145.725	對不對?
145.725	148.706	好,我們看耶穌傳什麼。
148.706	155.067	耶穌走遍加利利,在各會堂裡教訓人,傳天國的福音。
155.067	160.809	這天國的福音要傳遍天下,對外民作見證,然後末期才來到。
161.954	171.697	然後呢,約翰下了監以後,耶穌來到加勒利宣傳神的福音說,日期滿了,神的國盡了。
171.697	175.158	甚至他說,他自己奉差遣來是為什麼呢?
175.158	180.800	我也必須在別城傳神國的福音。
180.800	186.042	所以換句話講,耶穌所做的是傳神的國,神的國,神的國。
186.042	190.164	上帝,耶穌一直不停地說,神的國,神的國,神的國。
190.164	191.364	那什麼是神的國呢?
192.807	195.296	好,我們下一個。
195.296	204.692	你知道在猶太人的想法呢猶太人認為說 這個世界給了撒旦,臥在惡者的權下。
204.692	209.553	然後將來有一天,他們的彌賽亞要來到這個世上。
209.553	215.675	彌賽亞來了以後,就要打敗撒旦,統管萬有,執掌王權。
215.675	220.636	他們猶太人要跟彌賽亞一同做王。
220.636	224.257	那個時候神的國度就降臨在地上了,這是他們的想法。
225.333	227.354	但是基督徒不是這樣想。
227.354	235.097	基督徒知道當耶穌第一次來的時候就已經是神國在地如在天了。
235.097	242.720	所以現在在這個時候呢是神的國跟黑暗的國度並行的時刻。
