start	end	text
0.009	0.890	我們一起來思想。
0.890	2.791	繁體中文，臺灣國語。
2.791	4.433	繁體中文，臺灣國語。
20.725	27.949	而行善,住在地上,以祂的信實為良,又要以耶和華為樂。
27.949	37.734	祂就將你心裡所求的賜給你,當將你的事交託耶和華並倚靠祂,祂就必成全。
37.734	43.797	祂要使你的公義如光發出,使你的公平明如正午。
43.797	62.229	你當默然倚靠耶和華,耐性等候祂, 不要因那道路通達的,惡謀成就的,當止住怒氣,離氣憤怒,不要心懷不平,以致作惡。
62.229	65.792	第七到第八節很重要,再念一遍,一起來。
65.792	85.016	莫然倚靠耐性,不要因那道路通達的,和那惡謀成就的,心懷不平,當止住怒氣, 我們一起低頭禱告。
89.326	93.750	阿們的父神,我們再一次乘著感恩的心來到主祢的面前。
93.750	97.754	主,我們可以來到祢面前敬拜祢,是祢所給的恩典。
97.754	101.157	主,謝謝主,祢是那樂意說話的主。
101.157	111.846	所以當早上我們來到祢面前的時候,一起聚集在這個地方,我們誠心懇求祢親愛的聖靈,來親自來運行在我們當中。
111.846	115.690	真理的聖靈,唯有祢可以帶領我們進入一切的真理。
115.930	124.715	懇求主祢親自高抹,無論今天是說的,無論是聽的,讓我說得清楚,大家也都聽得明白。
124.715	138.822	主那一切攔主人來聽見祢聲音的,我們都要奉主耶穌基督的聖名,命令祂要離開這個地方,懇求主祢釋放,主祢的百姓,讓祢的百姓可以自由的聽見祢的聲音。
138.822	142.224	主祢知道我們需要祢的,謝謝主祢的同在。
142.224	144.986	我們這樣禱告奉主耶穌基督的聖名。
145.486	146.707	阿們。
146.707	154.952	在詩篇裡面,詩篇你會注意到說,它的整個題材是跟整個其他的聖經的精捲是不大一樣的。
154.952	161.515	有些人問我說,牧師為什麼詩篇它的禱告,它的很多裡面寫的東西是這樣子的一個奇特。
161.515	172.162	那些人常常他會表達他的憤怒,他會表達他的憂傷,甚至他表達他們一些各式各樣的一些的情緒,是這樣子赤裸裸的敞開。
172.602	177.745	有人甚至問我說,牧師真的是可以這樣子直接來到神的面前嗎?
